"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.353671966E2,-1.427897532E-2,2.443460980E-3,2.535090782E-2
1.353771966E2,-1.183551457E-2,2.443460980E-3,2.779436857E-2
1.353871966E2,-1.794416644E-2,1.221730490E-3,3.268129006E-2
1.353971966E2,-1.488984004E-2,-6.108652335E-3,3.451388702E-2
1.354071966E2,-2.283108793E-2,-4.276056774E-3,3.573561832E-2
1.354171969E2,-1.488984004E-2,-1.343903504E-2,3.512475267E-2
1.354271969E2,-1.672243699E-2,-1.466076635E-2,2.901609987E-2
1.354371969E2,-1.611157134E-2,-1.649336144E-2,2.290744707E-2
1.354471969E2,-1.427897532E-2,-2.260201424E-2,2.107485011E-2
1.354571969E2,-1.611157134E-2,-3.237585723E-2,2.229658142E-2
1.354671966E2,-1.550070569E-2,-3.909537569E-2,2.596177347E-2
1.354771966E2,-2.466368489E-2,-3.909537569E-2,3.023782931E-2
1.354871966E2,-3.077233583E-2,-3.359758854E-2,3.756821156E-2
1.354971966E2,-2.771801129E-2,-2.871066704E-2,4.612032697E-2
1.355071966E2,-2.832887508E-2,-2.871066704E-2,5.528330430E-2
1.355171963E2,-2.649627998E-2,-2.871066704E-2,5.955936015E-2
1.355271965E2,-2.710714564E-2,-3.176499158E-2,6.200282276E-2
1.355371965E2,-3.077233583E-2,-3.848451003E-2,6.322455406E-2
1.355471965E2,-2.710714564E-2,-3.787364438E-2,6.322455406E-2
1.355571965E2,-2.710714564E-2,-2.565634064E-2,6.383541971E-2
1.355671965E2,-3.077233583E-2,-7.330383174E-3,6.383541971E-2
1.355771962E2,-1.733330078E-2,3.665191587E-3,6.078109145E-2
1.355871962E2,-1.122464892E-2,1.710422710E-2,6.139195710E-2
1.355971962E2,-1.450804994E-3,2.565634064E-2,5.528330430E-2
1.356071962E2,3.817907709E-4,3.420845419E-2,4.978551716E-2
1.356171962E2,5.879578181E-3,4.459316283E-2,4.367686436E-2
1.356271962E2,9.544769302E-3,5.742133409E-2,3.268129006E-2
1.356371962E2,1.504255645E-2,6.963863969E-2,2.229658142E-2
1.356471962E2,2.214386594E-3,8.185594529E-2,1.557706390E-2
1.356571962E2,7.101308554E-3,8.857546002E-2,1.069014147E-2
1.356671965E2,8.933904581E-3,9.346238524E-2,1.007927675E-2
1.356771965E2,5.879578181E-3,9.468411654E-2,1.374446787E-2
1.356871965E2,1.603521290E-3,9.651670605E-2,1.985312067E-2
1.356971965E2,9.544769302E-3,9.834930301E-2,2.718350291E-2
1.357071965E2,1.198823005E-2,9.346238524E-2,3.329215571E-2
1.357171962E2,9.544769302E-3,9.162978828E-2,3.390302137E-2
1.357271962E2,8.933904581E-3,8.368854225E-2,3.207042441E-2
1.357371962E2,5.879578181E-3,7.513642311E-2,2.718350291E-2
1.357471962E2,4.046982154E-3,7.208210230E-2,2.718350291E-2
1.357571962E2,7.712173741E-3,6.963863969E-2,3.207042441E-2
1.357671962E2,1.015563495E-2,6.414084882E-2,3.756821156E-2
1.357771963E2,1.320996135E-2,6.291911751E-2,4.001167417E-2
1.357871963E2,9.544769302E-3,6.475171447E-2,4.062253982E-2
1.357971963E2,1.931861416E-2,6.047565863E-2,4.001167417E-2
1.358071963E2,2.298380435E-2,6.108652428E-2,3.695734590E-2
1.358171963E2,2.664899640E-2,5.742133409E-2,3.817907721E-2
1.358271962E2,2.848159149E-2,5.192354694E-2,4.184427112E-2
1.358371962E2,2.970332280E-2,5.375614017E-2,4.734205827E-2
1.358471962E2,3.092505224E-2,5.436700583E-2,5.100724846E-2
1.358571962E2,2.787072770E-2,5.009094998E-2,5.406157300E-2
1.358671962E2,2.420553565E-2,4.337143153E-2,5.589416996E-2
1.358771962E2,2.664899640E-2,3.359758854E-2,4.795292020E-2
1.358871962E2,2.664899640E-2,2.932153270E-2,4.123340547E-2
1.358971962E2,2.237293869E-2,3.420845419E-2,3.023782931E-2
1.359071962E2,1.687515154E-2,4.031710699E-2,2.901609987E-2
1.359171965E2,1.382082608E-2,4.886921868E-2,3.084869497E-2
1.359271965E2,9.544769302E-3,5.681046844E-2,3.084869497E-2
1.359371965E2,7.101308554E-3,5.864306539E-2,2.962696366E-2
1.359471965E2,3.436116967E-3,5.681046844E-2,2.474004216E-2
1.359571965E2,-3.894265974E-3,5.619960278E-2,2.412917651E-2
1.359671962E2,-1.611157134E-2,5.314527452E-2,2.962696366E-2
1.359771962E2,-1.366810966E-2,4.520402849E-2,3.145955876E-2
1.359871962E2,-1.450804994E-3,3.726277873E-2,3.878994286E-2
1.359971962E2,1.603521290E-3,2.443460934E-2,4.306599870E-2
1.360071962E2,3.436116967E-3,1.099557430E-2,1.557706390E-2
1.360171962E2,1.015563495E-2,-7.330383174E-3,-1.985312067E-2
1.360271963E2,1.626428775E-2,-2.138028294E-2,-4.978551716E-2
1.360371963E2,1.015563495E-2,-4.703662544E-2,-6.200282276E-2
1.360471963E2,-1.061378326E-2,-6.597344577E-2,-5.283984542E-2
1.360571963E2,-4.505131394E-3,-8.063421398E-2,-5.955936015E-2
1.360671963E2,1.565342210E-2,-6.841690838E-2,-6.017022580E-2
1.360771962E2,3.703370690E-2,-5.253441259E-2,-6.078109145E-2
1.360871962E2,5.230533704E-2,-4.642575979E-2,-6.078109145E-2
1.360971962E2,6.757696718E-2,-5.619960278E-2,-6.505715102E-2
1.361071962E2,7.796167582E-2,-7.391469181E-2,-7.116580009E-2
1.361171962E2,8.773551881E-2,-8.368854225E-2,-7.605272532E-2
1.361271962E2,9.201157838E-2,-8.735372871E-2,-7.910704613E-2
1.361371962E2,8.895725012E-2,-8.063421398E-2,-8.704829961E-2
1.361471962E2,8.040513843E-2,-6.169738993E-2,-7.788532227E-2
1.361571962E2,7.612907887E-2,-4.581489414E-2,-5.528330430E-2
1.361671965E2,6.818783283E-2,-4.642575979E-2,-1.985312067E-2
1.361771965E2,6.635523587E-2,-5.681046844E-2,1.863138936E-2
1.361871965E2,7.185302675E-2,-6.230825558E-2,4.306599870E-2
1.361971965E2,9.689849615E-2,-5.742133409E-2,5.283984542E-2
1.362071965E2,1.353830099E-1,-8.796459436E-2,4.612032697E-2
1.362171962E2,1.671480089E-1,-1.160643995E-1,-1.435533352E-2
1.362271962E2,1.543198377E-1,-1.203404516E-1,-6.933320314E-2
1.362371962E2,1.170570552E-1,-1.099557430E-1,-9.865473956E-2
1.362471962E2,5.413793400E-2,-9.590584040E-2,-6.139195710E-2
1.362571962E2,5.047274008E-2,-8.979719132E-2,-2.046398632E-2
1.362671962E2,8.407033235E-2,-6.230825558E-2,1.557706390E-2
1.362771963E2,1.249983013E-1,-2.932153270E-2,3.817907721E-2
1.362871963E2,1.506546438E-1,1.099557430E-2,2.351831272E-2
1.362971963E2,1.634828150E-1,3.176499158E-2,7.635815535E-3
1.363071963E2,1.695914567E-1,3.115412779E-2,-6.414085161E-3
1.363171963E2,1.634828150E-1,2.321287990E-2,-3.359758761E-3
1.363271962E2,1.103375331E-1,3.787364438E-2,2.962696366E-2
1.363371962E2,7.490734756E-2,3.665191308E-2,7.605272532E-2
1.363471962E2,8.590292186E-2,3.054326214E-2,8.704829961E-2
1.363571962E2,1.396590620E-1,3.543018550E-2,2.901609987E-2
1.363671962E2,2.031890452E-1,3.115412779E-2,-5.528330430E-2
1.363771962E2,2.343431860E-1,9.162978269E-3,-1.163698286E-1
1.363871962E2,2.245693356E-1,-1.466076635E-2,-1.414152980E-1
1.363971962E2,1.799761802E-1,-1.893682219E-2,-1.194241568E-1
1.364071962E2,1.304960847E-1,-4.886921961E-3,-7.238753140E-2
1.364171965E2,1.207222417E-1,5.375614017E-2,-4.123340547E-2
1.364271965E2,1.225548387E-1,1.490511149E-1,-4.581489135E-3
1.364371965E2,1.091158018E-1,2.254092693E-1,1.313360315E-2
1.364471965E2,1.048397496E-1,2.528982162E-1,6.414085161E-3
1.364571965E2,1.048397496E-1,2.254092693E-1,-1.985312067E-2
1.364671962E2,9.567677230E-2,1.936442852E-1,-3.817907721E-2
1.364771962E2,7.429648191E-2,1.557706445E-1,-2.107485011E-2
1.364871962E2,4.558581859E-2,1.282816976E-1,1.863138936E-2
1.364971962E2,3.214678168E-2,1.221730486E-1,4.489859566E-2
1.365071962E2,4.864014685E-2,1.240056455E-1,5.222897977E-2
1.365171962E2,8.773551881E-2,1.270599663E-1,3.756821156E-2
1.365271964E2,9.689849615E-2,1.288925707E-1,1.924225502E-2
1.365371964E2,5.841398984E-2,1.331686229E-1,-3.970623948E-3
1.365471964E2,2.664899640E-2,1.411098689E-1,-3.573561832E-2
1.365571964E2,1.382082608E-2,1.588249654E-1,-5.345070735E-2
1.365671964E2,2.825251780E-3,1.997529417E-1,-6.078109145E-2
1.365771962E2,-2.893974073E-2,2.883284092E-1,-5.894849449E-2
1.365871962E2,-4.787656292E-2,3.103195429E-1,-1.557706390E-2
1.365971962E2,-6.559165567E-2,3.078760803E-1,1.374446787E-2
1.366071962E2,-6.131559983E-2,2.596177161E-1,2.901609987E-2
1.366171962E2,-5.826127157E-2,2.339613885E-1,2.412917651E-2
1.366271962E2,-6.681338698E-2,2.150245607E-1,1.802052557E-2
1.366371962E2,-8.452847600E-2,2.009746730E-1,1.252273750E-2
1.366471962E2,-1.114065498E-1,1.942551434E-1,1.496619824E-2
1.366571962E2,-1.376737505E-1,1.912008226E-1,2.168571576E-2
1.366671965E2,-1.639409661E-1,1.814269722E-1,1.679879427E-2
1.366771965E2,-1.511127949E-1,1.637118906E-1,-1.374446787E-2
1.366871965E2,-1.169043332E-1,1.380555481E-1,-5.222897977E-2
1.366971965E2,-9.369145334E-2,1.111774743E-1,-7.788532227E-2
1.367071965E2,-7.658722997E-2,7.147123665E-2,-9.132435173E-2
1.367171962E2,-8.269587904E-2,3.787364438E-2,-8.888089657E-2
1.367271962E2,-9.430231899E-2,1.832595654E-2,-8.216137439E-2
1.367371962E2,-1.077413559E-1,1.771509275E-2,-6.872233748E-2
1.367471962E2,-1.169043332E-1,1.404990070E-2,-5.955936015E-2
1.367571962E2,-1.211803928E-1,-1.099557430E-2,-6.078109145E-2
1.367671962E2,-1.291216463E-1,-4.703662544E-2,-6.933320314E-2
1.367771963E2,-1.407280862E-1,-8.185594529E-2,-8.155050874E-2
1.367871963E2,-1.694387496E-1,-1.081231460E-1,-9.071348608E-2
1.367971963E2,-2.054798007E-1,-1.368338168E-1,-9.498954564E-2
1.368071959E2,-2.372447848E-1,-1.685988009E-1,-9.560041130E-2
1.368171959E2,-2.616794109E-1,-2.046398520E-1,-1.029307917E-1
1.368271958E2,-2.702315152E-1,-2.474004179E-1,-1.017090604E-1
1.368371958E2,-2.549598813E-1,-2.761110961E-1,-9.926560521E-2
1.368471958E2,-2.146427780E-1,-2.828305960E-1,-1.084285825E-1
1.368571958E2,-1.847103834E-1,-2.871066630E-1,-1.322523206E-1
1.368671958E2,-1.724930704E-1,-2.950479090E-1,-1.572978050E-1
1.368771958E2,-1.584431678E-1,-3.066543639E-1,-1.615738571E-1
1.368871958E2,-1.388954818E-1,-3.011565804E-1,-1.444696337E-1
1.368971958E2,-1.309542358E-1,-2.742784917E-1,-1.298088580E-1
1.369071958E2,-1.346194297E-1,-2.455678284E-1,-1.096503139E-1
1.369171960E2,-1.254564524E-1,-2.333505303E-1,-8.704829961E-2
1.369271960E2,-1.162934676E-1,-2.547308207E-1,-5.772676691E-2
1.369371960E2,-1.230129898E-1,-2.938261926E-1,-2.901609987E-2
1.369471960E2,-1.327868253E-1,-3.280346394E-1,-9.468411095E-3
1.369571960E2,-1.456149966E-1,-3.396410644E-1,-4.581489135E-3
1.369671958E2,-1.480584592E-1,-3.207042515E-1,-1.618792862E-2
1.369771958E2,-1.437824070E-1,-2.999348342E-1,-3.940080851E-2
1.369871958E2,-1.340085566E-1,-2.864958048E-1,-6.322455406E-2
1.369971958E2,-1.004109755E-1,-2.864958048E-1,-8.216137439E-2
1.370071958E2,-6.192646548E-2,-2.877175212E-1,-9.498954564E-2
1.370171958E2,-1.855503209E-2,-2.919935882E-1,-1.090394482E-1
1.370271955E2,8.933904581E-3,-2.864958048E-1,-1.169806942E-1
1.370371955E2,3.581197560E-2,-2.926044464E-1,-1.224784851E-1
1.370471955E2,5.291620269E-2,-2.877175212E-1,-1.249219403E-1
1.370571955E2,6.513350457E-2,-2.889392674E-1,-1.096503139E-1
1.370671955E2,5.780312419E-2,-2.797762752E-1,-9.315694869E-2
1.370771953E2,4.619668424E-2,-2.419026345E-1,-7.116580009E-2
1.370871953E2,3.886630014E-2,-2.021963894E-1,-4.612032697E-2
1.370971953E2,2.359467000E-2,-1.661553532E-1,-3.940080851E-2
1.371071958E2,8.323038928E-3,-1.142318025E-1,-4.306599870E-2
1.371171958E2,1.259909570E-2,-9.651670605E-2,-4.489859566E-2
1.371271958E2,1.259909570E-2,-9.224065393E-2,-5.161811411E-2
1.371371961E2,2.970332280E-2,-1.056796908E-1,-5.345070735E-2
1.371471961E2,5.352706835E-2,-1.429424733E-1,-5.467243865E-2
1.371571961E2,7.124216110E-2,-1.533271819E-1,-4.795292020E-2
1.371671963E2,7.918340713E-2,-1.221730486E-1,-1.496619824E-2
1.371771963E2,1.030071527E-1,-1.154535338E-1,2.779436857E-2
1.371871963E2,1.286634952E-1,-9.346238524E-2,5.772676691E-2
1.371971963E2,1.427133977E-1,-4.214970022E-2,7.422012836E-2
1.372071963E2,1.537089646E-1,-4.886921961E-3,8.093964309E-2
1.372171961E2,1.787544489E-1,7.941247895E-3,8.093964309E-2
1.372271961E2,2.086868435E-1,2.443460980E-3,6.505715102E-2
1.372371961E2,2.581669390E-1,-3.054326167E-3,2.779436857E-2
1.372471963E2,3.052035570E-1,-1.832595794E-3,-1.313360315E-2
1.372571963E2,3.351359367E-1,-2.443460980E-3,-5.161811411E-2
1.372671963E2,3.687335253E-1,-7.330383174E-3,-6.261368841E-2
1.372771965E2,3.980550766E-1,-2.015855350E-2,-4.978551716E-2
1.372871965E2,4.182136059E-1,-4.886921961E-3,-2.840523422E-2
1.372971965E2,4.090506434E-1,4.581489414E-2,-8.857546374E-3
1.373071965E2,3.693444133E-1,1.240056455E-1,1.252273750E-2
1.373171965E2,2.917645276E-1,2.706133127E-1,7.360926270E-2
1.373271968E2,2.202932835E-1,3.707951903E-1,1.151480973E-1
1.373371968E2,1.732566506E-1,4.410447180E-1,1.371392459E-1
1.373471968E2,1.353830099E-1,4.911356568E-1,1.566869318E-1
1.373571968E2,1.023962870E-1,5.057964325E-1,1.774563491E-1
1.373671968E2,1.176679209E-1,4.630358517E-1,1.915062517E-1
1.373771968E2,1.805870384E-1,3.995058835E-1,1.847867370E-1
1.373871968E2,2.227367461E-1,3.707951903E-1,1.585195363E-1
1.373971968E2,2.502256632E-1,3.549126983E-1,1.035416573E-1
1.374071968E2,2.807689309E-1,3.225368559E-1,5.161811411E-2
1.374171970E2,2.856558561E-1,3.213151097E-1,2.748893574E-3
1.374271970E2,2.538908720E-1,3.671300113E-1,-1.007927675E-2
1.374371967E2,1.909717470E-1,4.288274050E-1,-9.162978968E-4
1.374471967E2,1.366047412E-1,4.984660447E-1,3.329215571E-2
1.374571967E2,7.490734756E-2,5.601634383E-1,6.811147183E-2
1.374671965E2,1.748601720E-2,6.224716902E-1,9.926560521E-2
1.374771965E2,-3.260493279E-2,6.719517708E-1,1.304197311E-1
1.374871965E2,-6.375905871E-2,6.792821288E-1,1.450804919E-1
1.374971965E2,-6.986771524E-2,6.633996367E-1,1.401935667E-1
1.375071965E2,-6.681338698E-2,6.065891981E-1,1.218676195E-1
1.375171965E2,-5.765040591E-2,5.308418870E-1,1.169806942E-1
1.375271966E2,-5.337435007E-2,4.526511431E-1,1.108720452E-1
1.375371966E2,-6.559165567E-2,3.872885704E-1,1.017090604E-1
1.375471963E2,-8.086328954E-2,3.475823104E-1,8.827003092E-2
1.375571963E2,-9.246972948E-2,3.188716471E-1,7.177666575E-2
1.375671963E2,-1.065196246E-1,3.188716471E-1,4.367686436E-2
1.375771962E2,-1.236238554E-1,3.371976018E-1,1.863138936E-2
1.375871962E2,-1.358411610E-1,3.451388776E-1,9.162978968E-4
1.375971962E2,-1.462258697E-1,3.384193480E-1,-7.024950348E-3
1.376071962E2,-1.633300930E-1,3.225368559E-1,2.748893574E-3
1.376171962E2,-1.724930704E-1,2.877175212E-1,2.779436857E-2
1.376271962E2,-1.749365330E-1,2.443460971E-1,5.833763257E-2
1.376371962E2,-1.731039435E-1,2.083050460E-1,7.971791178E-2
1.376471962E2,-1.694387496E-1,1.765400618E-1,8.704829961E-2
1.376571962E2,-1.767691374E-1,1.301143020E-1,8.216137439E-2
1.376671965E2,-1.895972937E-1,5.742133409E-2,5.528330430E-2
1.376771965E2,-1.920407563E-1,2.138028294E-2,3.817907721E-2
1.376871965E2,-1.902081668E-1,1.221730490E-3,2.229658142E-2
1.376971965E2,-1.779908538E-1,-1.038470957E-2,5.803219974E-3
1.377071965E2,-1.602757722E-1,-8.552113548E-3,-4.581489135E-3
1.377171962E2,-1.395063549E-1,-2.443460980E-3,-1.252273750E-2
1.377271962E2,-1.266781837E-1,1.832595794E-3,-1.924225502E-2
1.377371962E2,-1.187369302E-1,-7.941247895E-3,-2.535090782E-2
1.377471962E2,-1.126282811E-1,-2.871066704E-2,-3.817907721E-2
1.377571962E2,-1.120174155E-1,-4.948008433E-2,-5.772676691E-2
1.377671962E2,-1.266781837E-1,-7.086037099E-2,-7.605272532E-2
1.377771963E2,-1.468367279E-1,-1.062905490E-1,-8.888089657E-2
1.377871963E2,-1.657735556E-1,-1.392772794E-1,-9.621127695E-2
1.377971963E2,-1.834886521E-1,-1.606575549E-1,-1.004873365E-1
1.378071963E2,-1.987602860E-1,-1.753183305E-1,-1.004873365E-1
1.378171963E2,-2.018146068E-1,-2.021963894E-1,-9.254608303E-2
1.378271962E2,-1.993711442E-1,-2.364048511E-1,-8.277224004E-2
1.378371962E2,-1.902081668E-1,-2.755002379E-1,-7.055493444E-2
1.378471962E2,-1.773799956E-1,-3.017674387E-1,-5.650503561E-2
1.378571962E2,-1.773799956E-1,-3.054326177E-1,-4.978551716E-2
1.378671962E2,-1.688278764E-1,-3.023782969E-1,-5.406157300E-2
1.378771962E2,-1.602757722E-1,-2.987131178E-1,-6.383541971E-2
1.378871962E2,-1.407280862E-1,-3.011565804E-1,-7.177666575E-2
1.378971962E2,-1.309542358E-1,-2.901609838E-1,-7.727445662E-2
1.379071962E2,-1.199586615E-1,-2.675589919E-1,-7.849618047E-2
1.379171964E2,-1.205695271E-1,-2.516764700E-1,-7.544185966E-2
1.379271964E2,-1.071304902E-1,-2.406809032E-1,-7.605272532E-2
1.379371964E2,-9.308059514E-2,-2.266310006E-1,-7.910704613E-2
1.379471964E2,-8.147415519E-2,-2.162462920E-1,-7.727445662E-2
1.379571964E2,-7.231117040E-2,-1.997529417E-1,-6.811147183E-2
1.379671962E2,-6.742425263E-2,-1.789835095E-1,-5.467243865E-2
1.379771962E2,-6.620252132E-2,-1.539380401E-1,-3.207042441E-2
1.379871962E2,-6.498079002E-2,-1.276708394E-1,-1.435533352E-2
1.379971962E2,-6.009386852E-2,-1.038470939E-1,-2.748893574E-3
1.380071962E2,-5.276348442E-2,-9.346238524E-2,1.527163084E-3
1.380171962E2,-4.543310404E-2,-1.014036313E-1,9.162978968E-4
1.380271963E2,5.268712528E-3,-1.368338168E-1,-8.857546374E-3
1.380371963E2,1.320996135E-2,-1.527163088E-1,-1.679879427E-2
1.380471963E2,3.092505224E-2,-1.447750628E-1,-2.840523422E-2
1.380571963E2,5.413793400E-2,-1.282816976E-1,-4.550946131E-2
1.380671963E2,7.735081017E-2,-9.712757170E-2,-6.505715102E-2
1.380771962E2,9.812022746E-2,-6.169738993E-2,-7.238753140E-2
1.380871962E2,1.091158018E-1,-3.420845419E-2,-6.994406879E-2
1.380971962E2,1.176679209E-1,-1.343903504E-2,-5.894849449E-2
1.381071962E2,1.188896447E-1,7.941247895E-3,-3.878994286E-2
1.381171962E2,1.188896447E-1,2.748893574E-2,-1.374446787E-2
1.381271962E2,1.231657043E-1,3.604105115E-2,1.130100712E-2
1.381371962E2,1.201113760E-1,3.970624134E-2,2.596177347E-2
1.381471962E2,1.115592644E-1,4.581489414E-2,2.718350291E-2
1.381571962E2,1.237765700E-1,5.009094998E-2,1.924225502E-2
1.381671964E2,1.304960847E-1,6.475171447E-2,8.857546374E-3
1.381771964E2,1.543198377E-1,8.185594529E-2,-3.359758761E-3
1.381871964E2,1.799761802E-1,1.007927656E-1,-9.468411095E-3
1.381971964E2,1.989129931E-1,1.172861308E-1,-1.069014147E-2
1.382071964E2,2.141846269E-1,1.319468915E-1,-1.191187184E-2
1.382171962E2,2.264019251E-1,1.417207420E-1,-1.374446787E-2
1.382271962E2,2.361757755E-1,1.563815027E-1,-1.618792862E-2
1.382371962E2,2.318997234E-1,1.875356287E-1,-7.635815535E-3
1.382471962E2,2.178498209E-1,2.205223590E-1,1.496619824E-2
1.382571962E2,1.909717470E-1,2.602286041E-1,5.039638281E-2
1.382671962E2,1.628719419E-1,2.932153046E-1,8.888089657E-2
1.382771963E2,1.506546438E-1,3.066543639E-1,1.200350225E-1
1.382871963E2,1.469894499E-1,3.109304011E-1,1.365283877E-1
1.382971963E2,1.500437707E-1,3.066543639E-1,1.365283877E-1
1.383071963E2,1.567633003E-1,2.968805134E-1,1.267545372E-1
1.383171963E2,1.579850167E-1,2.840523422E-1,1.041525230E-1
1.383271962E2,1.512655020E-1,2.712241709E-1,7.788532227E-2
1.383371962E2,1.372155994E-1,2.645046413E-1,5.772676691E-2
1.383471962E2,1.048397496E-1,2.742784917E-1,4.673119262E-2
1.383571962E2,6.757696718E-2,2.956587672E-1,5.345070735E-2
1.383671962E2,4.619668424E-2,3.097086847E-1,7.116580009E-2
1.383771962E2,4.008803144E-2,3.316998184E-1,9.132435173E-2
1.383871962E2,4.314235970E-2,3.408628106E-1,9.743300825E-2
1.383971962E2,4.130976275E-2,3.365867436E-1,9.376781434E-2
1.384071962E2,3.886630014E-2,3.213151097E-1,8.888089657E-2
1.384171964E2,2.909245715E-2,3.048217595E-1,8.582656831E-2
1.384271964E2,1.748601720E-2,2.852740586E-1,8.765916526E-2
1.384371964E2,5.879578181E-3,2.638937831E-1,9.132435173E-2
1.384471964E2,-7.559457328E-3,2.461786866E-1,9.437867999E-2
1.384571967E2,-2.038762718E-2,2.370157093E-1,9.743300825E-2
1.384671964E2,-2.466368489E-2,2.309070677E-1,9.254608303E-2
1.384771964E2,-3.321579844E-2,2.364048511E-1,9.193521738E-2
1.384871964E2,-3.443752974E-2,2.394591719E-1,8.582656831E-2
1.384971964E2,-3.138320148E-2,2.382374406E-1,7.299839705E-2
1.385071964E2,-2.527454868E-2,2.315179259E-1,5.528330430E-2
1.385171964E2,-2.222022414E-2,2.162462920E-1,4.001167417E-2
1.385271966E2,-2.038762718E-2,1.985312104E-1,3.207042441E-2
1.385371966E2,-3.199406713E-2,1.777617931E-1,3.390302137E-2
1.385471966E2,-3.810271993E-2,1.545489132E-1,4.245513305E-2
1.385571966E2,-3.627012298E-2,1.411098689E-1,5.528330430E-2
1.385671966E2,-3.260493279E-2,1.282816976E-1,6.750060618E-2
1.385771964E2,-3.077233583E-2,1.215621829E-1,6.811147183E-2
1.385871964E2,-3.443752974E-2,1.142318025E-1,5.833763257E-2
1.385971964E2,-3.627012298E-2,1.032362282E-1,4.612032697E-2
1.386071964E2,-4.237877578E-2,9.224065393E-2,3.084869497E-2
1.386171964E2,-4.665483162E-2,7.757988572E-2,1.313360315E-2
1.386271964E2,-4.604396969E-2,5.558873713E-2,-8.857546374E-3
1.386371964E2,-4.237877578E-2,3.665191308E-2,-3.573561832E-2
1.386471964E2,-3.627012298E-2,2.321287990E-2,-6.933320314E-2
1.386571964E2,-3.260493279E-2,2.076941915E-2,-9.743300825E-2
1.386671967E2,-3.382666409E-2,3.359758854E-2,-8.888089657E-2
1.386771967E2,-2.588541433E-2,5.070181563E-2,-3.390302137E-2
1.386871967E2,-3.016147204E-2,5.192354694E-2,6.566801667E-2
1.386971967E2,-3.993531689E-2,5.619960278E-2,1.786780804E-1
1.387071967E2,-3.138320148E-2,5.742133409E-2,2.745839357E-1
1.387171964E2,1.931861416E-2,2.199114859E-2,2.898555696E-1
1.387271964E2,7.612907887E-2,-4.214970022E-2,1.737911552E-1
1.387371964E2,9.506590664E-2,-1.667662114E-1,-2.535090782E-2
1.387471964E2,2.542726509E-2,-2.296853364E-1,-1.059851199E-1
1.387571962E2,-6.498079002E-2,-2.724458873E-1,-1.218676195E-1
1.387671962E2,-1.242347211E-1,-2.675589919E-1,-8.216137439E-2
1.387771963E2,-1.199586615E-1,-2.211332172E-1,-5.345070735E-2
1.387866309E2,-6.498079002E-2,-1.301143020E-1,-6.017022580E-2
1.387966309E2,8.933904581E-3,-5.436700583E-2,-8.704829961E-2
1.388066309E2,7.124216110E-2,-2.382374369E-2,-1.157589629E-1
1.388166309E2,9.750936180E-2,-2.443460980E-3,-1.237002090E-1
1.388266308E2,7.368562371E-2,-1.649336144E-2,-6.017022580E-2
1.388366308E2,1.504255645E-2,-5.803219974E-2,6.566801667E-2
1.388466308E2,-4.909829423E-2,-8.613199741E-2,2.067778856E-1
1.388566308E2,-8.086328954E-2,-7.941248268E-2,3.112358451E-1
1.388666308E2,-5.642867833E-2,-1.197295859E-1,2.868012190E-1
1.388766308E2,3.031418845E-2,-2.150245607E-1,1.328631938E-1
1.388866308E2,4.864014685E-2,-2.797762752E-1,1.527163084E-3
1.388966308E2,1.748601720E-2,-4.172209501E-1,-1.756237596E-1
1.389066308E2,2.054034360E-2,-4.001167417E-1,-3.051272035E-1
1.389166311E2,-5.765040591E-2,-3.842342496E-1,-3.124575615E-1
1.389266311E2,-9.185886383E-2,-3.378084898E-1,-2.452623993E-1
1.389366311E2,-7.414376736E-2,-2.858849466E-1,-1.408044398E-1
1.389466311E2,-1.366810966E-2,-2.174680233E-1,-8.093964309E-2
1.389566311E2,1.078940704E-1,-1.209513173E-1,-6.261368841E-2
1.389666308E2,2.129628956E-1,-6.352998316E-2,-4.856378585E-2
1.389766308E2,2.361757755E-1,-7.086037099E-2,-2.107485011E-2
1.389866308E2,2.019673288E-1,-1.600466967E-1,3.359758761E-3
1.389966308E2,1.317178160E-1,-2.675589919E-1,3.695734590E-2
1.390066308E2,4.008803144E-2,-3.109304011E-1,4.795292020E-2
1.390166308E2,-2.955060638E-2,-3.084869385E-1,2.840523422E-2
1.390266309E2,-3.199406713E-2,-3.182607889E-1,3.970623948E-3
1.390366309E2,4.436408728E-2,-3.659082949E-1,-9.468411095E-3
1.390466309E2,1.585958898E-1,-4.324925840E-1,-2.474004216E-2
1.390566309E2,2.691625059E-1,-4.550946057E-1,-3.573561832E-2
1.390666309E2,3.852269053E-1,-4.544837475E-1,-4.245513305E-2
1.390766308E2,5.043455958E-1,-4.111123085E-1,-5.589416996E-2
1.390866308E2,5.605452061E-1,-2.119702399E-1,-3.695734590E-2
1.390966308E2,5.293911099E-1,-1.404990107E-1,9.468411095E-3
1.391066308E2,4.658611119E-1,-1.325577646E-1,5.283984542E-2
1.391166308E2,4.029420018E-1,-1.637118906E-1,9.437867999E-2
1.391266308E2,3.571271002E-1,-1.869247705E-1,1.072068512E-1
1.391366308E2,3.363576829E-1,-1.802052408E-1,1.145372316E-1
1.391466308E2,3.265838325E-1,-1.588249654E-1,1.188132912E-1
1.391566308E2,3.271946907E-1,-9.651670605E-2,1.279762685E-1
1.391666311E2,3.351359367E-1,-6.108652428E-2,1.285871267E-1
1.391766311E2,3.180317283E-1,-4.459316283E-2,1.200350225E-1
1.391866311E2,2.911536396E-1,1.832595794E-3,1.041525230E-1
