"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.306012917E0,2.821881477E0,-2.921375359E0,4.893427191E0
3.315988917E0,3.213509270E0,-2.386206023E0,5.758718044E0
3.325965917E0,2.956070983E0,-1.729115809E0,5.107774422E0
3.335941917E0,2.333461945E0,-7.373023188E-1,3.301907476E0
3.345917917E0,1.380241833E0,1.640617615E-1,1.148904201E0
3.355893917E0,9.207771286E-2,3.979883945E-1,-1.405906870E0
3.365870917E0,-1.684561487E0,3.352126873E-1,-2.471275994E0
3.375846917E0,-2.868035889E0,-2.927776891E-1,-1.868311116E0
3.385822917E0,-3.964768893E0,-1.147541800E0,-2.157379332E0
3.395798917E0,-4.869228489E0,-2.528973979E0,-2.585415983E0
3.405775917E0,-5.266413476E0,-4.443635389E0,-2.672006814E0
3.415751917E0,-5.134517248E0,-6.041611599E0,-2.477114439E0
3.425727917E0,-4.132288697E0,-6.577838697E0,-1.295218055E0
3.435703917E0,-2.264639194E0,-5.466943152E0,6.264268309E-1
3.445680917E0,-3.556202739E-1,-3.623922413E0,1.176824656E0
3.455656917E0,7.044387010E-1,-2.486299245E0,7.510479534E-1
3.465632917E0,2.011323778E0,-2.072900514E0,4.052097058E-1
3.475609250E0,3.228619937E0,-2.044726875E0,-3.716624170E0
3.485585250E0,5.166577531E0,-2.331253306E0,-6.038004452E0
3.495562250E0,6.258735089E0,-1.572753076E0,-4.253624854E0
3.505538250E0,5.849055771E0,-2.834449482E-1,-3.120258167E0
3.515514250E0,4.984937285E0,1.394379085E0,-4.237966595E0
3.525490250E0,4.218116760E0,2.847732017E0,-5.737995511E0
3.535467250E0,3.622873423E0,3.558375710E0,-6.546122814E0
3.545443250E0,2.746428129E0,3.968608174E0,-6.136077461E0
3.555419250E0,2.013936314E0,4.422474900E0,-5.555962332E0
3.565395250E0,1.069050896E0,4.813709761E0,-4.837359117E0
3.575372250E0,2.009624431E-1,5.014479173E0,-4.126409322E0
3.585348250E0,-4.390066123E-1,4.986677417E0,-4.067177027E0
3.595324250E0,-7.608434283E-1,4.804817315E0,-4.002386077E0
