"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.931891609E0,3.184288144E-1,-6.241982937E0,6.009446383E-1
3.941891609E0,5.195417404E-1,-7.015310287E0,1.316810995E-1
3.951891909E0,6.631938815E-1,-8.102277756E0,-1.041477680E0
3.961891909E0,5.458779931E-1,-8.758289337E0,-1.529894829E0
3.971891909E0,1.651999205E-1,-9.931447983E0,-1.860294700E0
3.981891909E0,-1.915361360E-2,-1.064252567E1,-1.697489023E0
3.991891909E0,-7.110779285E-1,-1.148528481E1,-1.113303781E0
4.001891642E0,-1.199495077E0,-1.165527344E1,-5.937620401E-1
4.011891642E0,-2.094926596E0,-1.130332565E1,4.525041282E-1
4.021891642E0,-2.468421936E0,-1.102559853E1,8.547300100E-1
4.031891642E0,-3.349488258E0,-1.018283939E1,1.515529633E0
4.041891642E0,-3.876212597E0,-9.416694641E0,2.147598982E0
4.051891642E0,-4.685452938E0,-6.895600319E0,4.017470360E0
4.061891642E0,-4.386177540E0,-3.998316765E0,5.971438408E0
4.071891642E0,-9.208398819E0,-3.677493811E0,1.182735682E0
4.081891642E0,-8.854057312E0,-7.015310287E0,2.789244890E0
4.091891942E0,-2.231395960E0,-1.021156979E1,8.123826027E0
4.101891942E0,-1.819593310E0,-9.689633369E0,6.376058578E0
4.111891942E0,-3.409343243E0,-8.842085838E0,2.916137695E0
4.121891942E0,-3.531447411E0,-9.000102997E0,1.592144132E0
4.131891942E0,-2.683900118E0,-9.325715065E0,6.703764796E-1
4.141891675E0,-1.896207690E0,-1.040071106E1,7.996633649E-1
4.151891675E0,-1.223437071E0,-1.198327923E1,1.620874524E0
4.161891675E0,-1.302445769E0,-1.172709942E1,1.939303398E0
4.171892075E0,-2.025494576E0,-1.048450851E1,1.491587639E0
4.181892075E0,-2.952050686E0,-9.708786964E0,1.000776291E0
4.191892075E0,-4.333505154E0,-1.065689087E1,-1.747767180E-1
4.201892341E0,-3.914519787E0,-1.294574833E1,-1.637633920E0
4.211892341E0,-6.105214357E-1,-1.724124527E1,-4.453215122E0
4.221892341E0,2.992752194E-1,-1.808879280E1,-5.540482044E0
4.231892341E0,2.094926596E0,-1.679352951E1,-4.632780075E0
4.241892607E0,2.506729126E0,-1.491647530E1,-3.615244627E0
4.251892307E0,1.513135433E0,-1.182765579E1,-7.613561153E-1
4.261892307E0,9.648633003E-1,-1.025705910E1,7.972691655E-1
4.271892307E0,-1.314416766E0,-8.669703484E0,3.071760893E0
4.281892307E0,-2.547430515E0,-9.052776337E0,2.798821688E0
4.291892307E0,-3.303998232E0,-1.034325027E1,2.568978310E0
