"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.579479564E2,4.950000439E-3,-9.481950760E0,-3.060000241E-1
1.579580411E2,6.705000252E-2,-9.454050064E0,-2.920500040E-1
1.579681259E2,7.200000435E-2,-9.513000488E0,-2.989500165E-1
1.579782109E2,-1.305000018E-2,-9.631050110E0,-3.810000122E-1
1.579882956E2,-1.420500129E-1,-9.796050072E0,-3.900000155E-1
1.579983805E2,-2.119500041E-1,-9.928050041E0,-4.090500176E-1
1.580084653E2,-1.570500135E-1,-1.001400089E1,-4.210500121E-1
1.580185500E2,-7.095000148E-2,-1.000905037E1,-4.039500058E-1
1.580286350E2,-1.095000096E-2,-9.910950661E0,-4.189500213E-1
1.580387198E2,2.700000070E-2,-9.762000084E0,-3.880500197E-1
1.580488047E2,1.270500124E-1,-9.600000381E0,-3.300000131E-1
1.580588897E2,1.819500029E-1,-9.508950233E0,-2.539499998E-1
1.580689744E2,2.059500068E-1,-9.412950516E0,-1.990500093E-1
1.580790592E2,1.990500093E-1,-9.367050171E0,-2.659500241E-1
1.580891441E2,1.800000072E-1,-9.394050598E0,-3.880500197E-1
1.580992288E2,1.459500045E-1,-9.528000832E0,-4.450500309E-1
1.581093137E2,6.705000252E-2,-9.634950638E0,-4.500000179E-1
1.581193986E2,-4.695000127E-2,-9.718950272E0,-4.789500237E-1
1.581294835E2,-1.060500070E-1,-9.820050240E0,-4.690500200E-1
1.581395682E2,-9.495000541E-2,-9.877050400E0,-4.260000288E-1
1.581496532E2,-1.095000096E-2,-9.997050285E0,-3.610500097E-1
1.581597380E2,7.905000448E-2,-1.009500027E1,-2.610000074E-1
1.581698229E2,2.400000095E-1,-1.012395000E1,-2.029500157E-1
1.581799076E2,3.499500155E-1,-1.009305000E1,-3.060000241E-1
1.581899926E2,3.310500085E-1,-1.003995037E1,-4.069500268E-1
1.582000774E2,2.250000089E-1,-9.975000381E0,-4.830000103E-1
1.582101621E2,8.595000207E-2,-9.889050484E0,-5.530500412E-1
1.582202470E2,3.900000080E-2,-9.810000420E0,-5.820000172E-1
1.582303320E2,7.905000448E-2,-9.742950439E0,-5.580000281E-1
1.582404169E2,1.249500066E-1,-9.655050278E0,-4.999500215E-1
1.582505018E2,9.600000083E-2,-9.535050392E0,-4.020000100E-1
1.582605865E2,1.009500027E-1,-9.433950424E0,-3.139500022E-1
1.582706714E2,9.405000508E-2,-9.352950096E0,-2.850000262E-1
1.582807563E2,4.305000231E-2,-9.324000359E0,-2.869500220E-1
1.582908412E2,-1.800000109E-2,-9.400950432E0,-2.419500053E-1
1.583009259E2,-8.505000174E-2,-9.544050217E0,-2.320500165E-1
1.583110108E2,-1.230000034E-1,-9.733950615E0,-2.700000107E-1
1.583210957E2,-9.900000691E-2,-9.873000145E0,-3.109500110E-1
1.583311806E2,-2.295000106E-2,-9.963000298E0,-3.060000241E-1
1.583412655E2,6.300000101E-2,-1.002105045E1,-3.019500077E-1
1.583513504E2,1.440000087E-1,-1.003500080E1,-3.400500119E-1
1.583614351E2,2.370000184E-1,-9.994950294E0,-3.450000286E-1
1.583715200E2,3.120000064E-1,-9.973050117E0,-3.589500189E-1
1.583816049E2,3.240000010E-1,-9.943950653E0,-4.039500058E-1
1.583916898E2,2.710500062E-1,-9.844050407E0,-4.159500301E-1
1.584017748E2,1.680000126E-1,-9.733950615E0,-3.850500286E-1
1.584118595E2,5.805000290E-2,-9.633000374E0,-3.139500022E-1
1.584219443E2,-1.305000018E-2,-9.552000046E0,-2.509500086E-1
1.584320293E2,-7.500000298E-2,-9.544050217E0,-2.029500157E-1
1.584421142E2,-1.500000060E-1,-9.589950562E0,-1.510500014E-1
1.584521991E2,-1.849500090E-1,-9.604050636E0,-1.750500053E-1
1.584622838E2,-1.469999999E-1,-9.742950439E0,-2.200500071E-1
1.584723688E2,-1.230000034E-1,-9.882000923E0,-3.139500022E-1
1.584824537E2,-1.639500111E-1,-9.994950294E0,-3.829500079E-1
1.584925383E2,-1.950000077E-1,-9.991950035E0,-4.090500176E-1
1.585026233E2,-2.070000172E-1,-9.946950912E0,-4.090500176E-1
1.585127082E2,-1.780500114E-1,-9.894000053E0,-4.399500191E-1
1.585227931E2,-1.039500013E-1,-9.834000587E0,-4.429500103E-1
1.585328780E2,-8.295000345E-2,-9.766950607E0,-3.970500231E-1
1.585429629E2,-7.500000298E-2,-9.718950272E0,-3.330000043E-1
1.585530478E2,4.950000439E-3,-9.694950104E0,-2.970000207E-1
1.585631325E2,6.000000238E-2,-9.706950188E0,-2.899500132E-1
1.585732173E2,1.270500124E-1,-9.693000793E0,-3.109500110E-1
1.585833022E2,1.579500139E-1,-9.679050446E0,-3.250500262E-1
1.585933871E2,1.540500075E-1,-9.676050186E0,-3.229500055E-1
1.586034718E2,7.695000619E-2,-9.729000092E0,-3.139500022E-1
1.586135568E2,1.905000024E-2,-9.766950607E0,-2.800500095E-1
1.586236417E2,-7.950000465E-3,-9.790950775E0,-2.509500086E-1
1.586337265E2,-2.295000106E-2,-9.784050941E0,-2.749500275E-1
1.586438114E2,-2.295000106E-2,-9.790950775E0,-2.939999998E-1
1.586538963E2,3.000000026E-3,-9.745950699E0,-2.490000129E-1
1.586639810E2,-6.599999964E-2,-9.688050270E0,-2.179500163E-1
1.586740659E2,-1.020000055E-1,-9.682950020E0,-2.440500110E-1
1.586841509E2,-6.300000101E-2,-9.664050102E0,-2.560500205E-1
1.586942357E2,-3.705000132E-2,-9.673950195E0,-2.509500086E-1
1.587043206E2,1.500000060E-2,-9.705000877E0,-2.680500150E-1
1.587144053E2,8.205000311E-2,-9.717000008E0,-2.179500163E-1
1.587244902E2,1.579500139E-1,-9.738000870E0,-2.779500186E-1
1.587345752E2,1.920000017E-1,-9.760050774E0,-3.490500152E-1
1.587446601E2,1.870500147E-1,-9.777000427E0,-3.730500042E-1
1.587547449E2,1.270500124E-1,-9.790950775E0,-4.279500246E-1
1.587648296E2,5.100000277E-2,-9.844050407E0,-4.620000124E-1
1.587749146E2,1.200000010E-2,-9.850950241E0,-4.549500346E-1
1.587849995E2,-1.095000096E-2,-9.880050659E0,-4.500000179E-1
1.587950844E2,-3.705000132E-2,-9.838950157E0,-4.429500103E-1
1.588051693E2,-1.500000060E-2,-9.789000511E0,-4.039500058E-1
1.588152542E2,2.205000073E-2,-9.753000259E0,-3.949500322E-1
1.588253391E2,4.800000042E-2,-9.682950020E0,-4.069500268E-1
1.588354238E2,2.895000204E-2,-9.703050613E0,-4.189500213E-1
1.588455088E2,-1.095000096E-2,-9.721950531E0,-4.140000343E-1
1.588555937E2,-3.000000119E-2,-9.741000175E0,-4.519500136E-1
1.588656786E2,-7.950000465E-3,-9.730950356E0,-4.330500066E-1
1.588757635E2,4.950000439E-3,-9.726000786E0,-3.880500197E-1
1.588858482E2,4.800000042E-2,-9.754950523E0,-3.880500197E-1
1.588959331E2,1.030500084E-1,-9.778950691E0,-4.570500255E-1
1.589060180E2,7.905000448E-2,-9.786000252E0,-4.690500200E-1
1.589161029E2,3.900000080E-2,-9.813000679E0,-4.360500276E-1
1.589261879E2,2.400000021E-2,-9.826950073E0,-4.639500082E-1
1.589362727E2,2.400000021E-2,-9.826950073E0,-4.480500221E-1
1.589463576E2,4.950000439E-3,-9.822000504E0,-4.810500145E-1
1.589564425E2,-7.950000465E-3,-9.810000420E0,-4.830000103E-1
1.589665272E2,-1.095000096E-2,-9.757950783E0,-4.669500291E-1
1.589766121E2,0.000000000E0,-9.729000092E0,-4.620000124E-1
1.589866970E2,-4.050000105E-3,-9.706950188E0,-4.210500121E-1
1.589967819E2,-1.050000079E-3,-9.712050438E0,-3.970500231E-1
1.590068669E2,-2.295000106E-2,-9.714000702E0,-3.570000231E-1
1.590169516E2,-1.800000109E-2,-9.729000092E0,-3.730500042E-1
1.590270365E2,1.500000060E-2,-9.730950356E0,-4.020000100E-1
1.590371214E2,1.500000060E-2,-9.730950356E0,-4.399500191E-1
1.590472063E2,4.950000439E-3,-9.745950699E0,-4.930500090E-1
1.590572912E2,-4.050000105E-3,-9.760050774E0,-5.149500370E-1
1.590673761E2,-6.000000052E-3,-9.777000427E0,-4.860000312E-1
1.590774610E2,-6.000000052E-3,-9.789000511E0,-4.810500145E-1
1.590875457E2,-4.695000127E-2,-9.798000336E0,-5.119500160E-1
1.590976306E2,-5.400000140E-2,-9.784050941E0,-5.050500035E-1
1.591077156E2,-5.895000324E-2,-9.769950867E0,-4.740000367E-1
1.591178005E2,-8.505000174E-2,-9.802950859E0,-4.620000124E-1
1.591278853E2,-1.180500090E-1,-9.825000763E0,-4.620000124E-1
1.591379702E2,-1.399500072E-1,-9.837000847E0,-4.740000367E-1
1.591480551E2,-2.190000117E-1,-9.826950073E0,-4.759500325E-1
1.591581399E2,-2.639999986E-1,-9.846000671E0,-4.909500182E-1
1.591682250E2,-2.980500162E-1,-9.838950157E0,-5.050500035E-1
1.591783097E2,-3.169500232E-1,-9.798000336E0,-5.509500504E-1
1.591883946E2,-3.199500144E-1,-9.777000427E0,-5.980500579E-1
1.591984796E2,-3.100500107E-1,-9.802950859E0,-6.060000062E-1
1.592085645E2,-2.959500253E-1,-9.774000168E0,-5.719500184E-1
1.592186493E2,-3.150000274E-1,-9.750000000E0,-5.220000148E-1
1.592287343E2,-2.790000141E-1,-9.721950531E0,-4.549500346E-1
1.592388192E2,-2.190000117E-1,-9.703050613E0,-4.690500200E-1
1.592489041E2,-1.570500135E-1,-9.709950447E0,-5.100000501E-1
1.592589890E2,-9.195000678E-2,-9.738000870E0,-5.050500035E-1
1.592690737E2,-6.300000101E-2,-9.754950523E0,-4.930500090E-1
1.592791586E2,-7.995000482E-2,-9.793950081E0,-5.290500522E-1
1.592892435E2,-1.399500072E-1,-9.789000511E0,-5.890500546E-1
1.592993284E2,-1.879500151E-1,-9.733950615E0,-5.910000205E-1
1.593094133E2,-2.410500050E-1,-9.670950890E0,-5.119500160E-1
1.593194983E2,-2.809500098E-1,-9.613950729E0,-4.279500246E-1
1.593295829E2,-2.790000141E-1,-9.592050552E0,-3.880500197E-1
1.593396681E2,-2.209500074E-1,-9.588000298E0,-3.490500152E-1
1.593497530E2,-1.710000038E-1,-9.604050636E0,-3.540000021E-1
1.593598377E2,-1.450500041E-1,-9.637950897E0,-4.120500088E-1
1.593699226E2,-1.260000020E-1,-9.706950188E0,-4.429500103E-1
1.593800075E2,-1.210500076E-1,-9.685950279E0,-4.950000346E-1
1.593900924E2,-9.705000371E-2,-9.693000793E0,-5.410500169E-1
1.594001773E2,-8.700000495E-2,-9.757950783E0,-5.890500546E-1
1.594102622E2,-7.304999977E-2,-9.781949997E0,-5.940000415E-1
1.594203471E2,-5.400000140E-2,-9.790950775E0,-5.890500546E-1
1.594304318E2,-3.705000132E-2,-9.817050934E0,-5.410500169E-1
1.594405167E2,-1.095000096E-2,-9.837000847E0,-5.340000391E-1
1.594506016E2,1.500000060E-2,-9.801000595E0,-5.050500035E-1
1.594606866E2,2.205000073E-2,-9.745950699E0,-4.570500255E-1
1.594707715E2,5.505000427E-2,-9.741000175E0,-4.140000343E-1
1.594808563E2,1.030500084E-1,-9.694950104E0,-3.949500322E-1
1.594909413E2,9.600000083E-2,-9.652050018E0,-3.850500286E-1
1.595010262E2,8.205000311E-2,-9.661950111E0,-3.709500134E-1
1.595111111E2,3.600000218E-2,-9.688050270E0,-3.930000067E-1
1.595211960E2,-7.950000465E-3,-9.688050270E0,-3.850500286E-1
1.595312809E2,-3.900000080E-2,-9.676050186E0,-4.069500268E-1
1.595413659E2,-3.495000303E-2,-9.694950104E0,-4.210500121E-1
1.595514508E2,-6.000000052E-3,-9.718950272E0,-4.399500191E-1
1.595615357E2,1.200000010E-2,-9.712050438E0,-4.600500166E-1
1.595716204E2,-2.505000122E-2,-9.738000870E0,-4.360500276E-1
1.595817053E2,-3.195000067E-2,-9.724050522E0,-4.020000100E-1
1.595917903E2,-1.800000109E-2,-9.691050529E0,-3.880500197E-1
1.596018752E2,3.405000269E-2,-9.691050529E0,-4.000500143E-1
1.596119601E2,8.400000632E-2,-9.714000702E0,-4.140000343E-1
1.596220450E2,9.600000083E-2,-9.762000084E0,-4.120500088E-1
1.596321300E2,9.405000508E-2,-9.765000343E0,-4.090500176E-1
1.596422148E2,8.400000632E-2,-9.781949997E0,-3.589500189E-1
1.596522998E2,8.595000207E-2,-9.808050156E0,-3.640500307E-1
1.596623847E2,1.080000028E-1,-9.808050156E0,-4.039500058E-1
1.596724696E2,1.219500080E-1,-9.790950775E0,-4.789500237E-1
1.596825545E2,1.270500124E-1,-9.796050072E0,-5.119500160E-1
1.596926394E2,9.795000404E-2,-9.789000511E0,-5.239500403E-1
1.597027243E2,7.005000114E-2,-9.750000000E0,-5.269500017E-1
1.597128092E2,5.100000277E-2,-9.748050690E0,-5.220000148E-1
1.597228941E2,4.950000439E-3,-9.717000008E0,-5.220000148E-1
1.597329788E2,-3.900000080E-2,-9.709950447E0,-4.690500200E-1
1.597430638E2,-6.300000101E-2,-9.703050613E0,-4.620000124E-1
1.597531487E2,-2.505000122E-2,-9.712050438E0,-4.759500325E-1
1.597632336E2,-6.000000052E-3,-9.733950615E0,-4.669500291E-1
1.597733185E2,-1.305000018E-2,-9.741000175E0,-4.570500255E-1
1.597834034E2,-7.950000465E-3,-9.730950356E0,-4.570500255E-1
1.597934883E2,-1.305000018E-2,-9.733950615E0,-5.029500127E-1
1.598035732E2,-7.950000465E-3,-9.742950439E0,-5.310000181E-1
1.598136581E2,-4.200000316E-2,-9.766950607E0,-5.220000148E-1
1.598237430E2,-7.304999977E-2,-9.789000511E0,-5.070000291E-1
1.598338280E2,-7.304999977E-2,-9.849000931E0,-5.070000291E-1
1.598439128E2,-8.295000345E-2,-9.889050484E0,-5.269500017E-1
1.598539978E2,-4.905000329E-2,-9.882000923E0,-5.170500278E-1
1.598640827E2,-1.995000057E-2,-9.873000145E0,-4.879500270E-1
1.598741676E2,1.905000024E-2,-9.846000671E0,-4.620000124E-1
1.598842525E2,7.695000619E-2,-9.805050850E0,-4.450500309E-1
1.598943374E2,1.249500066E-1,-9.802950859E0,-4.570500255E-1
1.599044224E2,1.060500070E-1,-9.778950691E0,-4.950000346E-1
1.599145074E2,7.200000435E-2,-9.808050156E0,-5.119500160E-1
1.599245922E2,2.895000204E-2,-9.829050064E0,-5.170500278E-1
1.599346771E2,2.895000204E-2,-9.810000420E0,-5.550000072E-1
1.599447621E2,6.300000101E-2,-9.814950943E0,-6.030000448E-1
1.599548471E2,5.505000427E-2,-9.777000427E0,-6.079500318E-1
1.599649319E2,4.800000042E-2,-9.738000870E0,-5.629500151E-1
1.599750168E2,3.105000220E-2,-9.726000786E0,-5.509500504E-1
1.599851018E2,2.205000073E-2,-9.721950531E0,-5.119500160E-1
1.599951867E2,-6.000000052E-3,-9.682950020E0,-4.740000367E-1
1.600052716E2,-1.305000018E-2,-9.676050186E0,-4.500000179E-1
1.600153565E2,-2.505000122E-2,-9.676050186E0,-4.450500309E-1
1.600254415E2,-3.495000303E-2,-9.681000710E0,-4.500000179E-1
1.600355264E2,-3.495000303E-2,-9.685950279E0,-4.789500237E-1
1.600456113E2,-1.500000060E-2,-9.709950447E0,-4.810500145E-1
1.600556962E2,-5.595000088E-2,-9.706950188E0,-4.639500082E-1
1.600657812E2,-8.505000174E-2,-9.709950447E0,-4.309500158E-1
1.600758661E2,-7.304999977E-2,-9.753000259E0,-4.260000288E-1
1.600859510E2,-4.395000264E-2,-9.778950691E0,-4.620000124E-1
1.600960359E2,-3.705000132E-2,-9.774000168E0,-4.740000367E-1
1.601061208E2,-1.050000079E-3,-9.753000259E0,-4.810500145E-1
1.601162058E2,-7.950000465E-3,-9.730950356E0,-5.119500160E-1
1.601262907E2,-7.950000465E-3,-9.705000877E0,-5.460000038E-1
1.601363757E2,-3.000000119E-2,-9.697950363E0,-5.149500370E-1
1.601464605E2,-4.200000316E-2,-9.673950195E0,-4.810500145E-1
1.601565454E2,-4.200000316E-2,-9.691050529E0,-4.830000103E-1
1.601666304E2,-1.995000057E-2,-9.694950104E0,-5.029500127E-1
1.601767153E2,4.950000439E-3,-9.721950531E0,-5.050500035E-1
1.601868002E2,2.895000204E-2,-9.724050522E0,-5.070000291E-1
1.601968851E2,3.000000026E-3,-9.738000870E0,-5.149500370E-1
1.602069700E2,7.050000131E-3,-9.753000259E0,-5.460000038E-1
1.602170550E2,1.200000010E-2,-9.753000259E0,-5.430000424E-1
1.602271399E2,-3.705000132E-2,-9.750000000E0,-5.650500059E-1
1.602372249E2,-5.400000140E-2,-9.741000175E0,-5.790000558E-1
1.602473098E2,-7.800000161E-2,-9.748050690E0,-5.820000172E-1
1.602573948E2,-8.700000495E-2,-9.748050690E0,-5.959500074E-1
1.602674796E2,-7.095000148E-2,-9.760050774E0,-5.839500427E-1
1.602775646E2,-7.500000298E-2,-9.789000511E0,-5.629500151E-1
1.602876494E2,-1.180500090E-1,-9.745950699E0,-5.530500412E-1
1.602977344E2,-9.000000358E-2,-9.729000092E0,-5.359500051E-1
1.603078194E2,-6.300000101E-2,-9.717000008E0,-5.290500522E-1
1.603179043E2,-4.200000316E-2,-9.736050606E0,-5.509500504E-1
1.603279891E2,-1.995000057E-2,-9.705000877E0,-5.940000415E-1
1.603380741E2,-4.905000329E-2,-9.726000786E0,-5.599500537E-1
1.603481590E2,-9.705000371E-2,-9.729000092E0,-5.509500504E-1
1.603582439E2,-9.495000541E-2,-9.745950699E0,-6.150000095E-1
1.603683289E2,-6.795000285E-2,-9.750000000E0,-6.580500603E-1
1.603784138E2,-6.105000153E-2,-9.760050774E0,-6.460500360E-1
1.603884987E2,-5.895000324E-2,-9.753000259E0,-6.060000062E-1
1.603985838E2,-7.500000298E-2,-9.772050858E0,-5.890500546E-1
1.604086685E2,-6.300000101E-2,-9.765000343E0,-5.599500537E-1
1.604187535E2,-3.705000132E-2,-9.762000084E0,-5.460000038E-1
1.604288384E2,-2.295000106E-2,-9.754950523E0,-5.310000181E-1
1.604389235E2,-1.500000060E-2,-9.762000084E0,-4.999500215E-1
1.604490085E2,2.895000204E-2,-9.750000000E0,-4.930500090E-1
1.604590934E2,6.705000252E-2,-9.778950691E0,-5.100000501E-1
1.604691783E2,8.595000207E-2,-9.772050858E0,-4.930500090E-1
1.604792632E2,1.099500060E-1,-9.738000870E0,-4.789500237E-1
1.604893482E2,1.080000028E-1,-9.721950531E0,-5.119500160E-1
1.604994331E2,1.060500070E-1,-9.748050690E0,-5.310000181E-1
1.605095180E2,8.595000207E-2,-9.741000175E0,-4.980000257E-1
1.605196029E2,6.300000101E-2,-9.738000870E0,-5.100000501E-1
1.605296879E2,3.600000218E-2,-9.736050606E0,-4.690500200E-1
1.605397729E2,-2.700000070E-2,-9.679050446E0,-4.279500246E-1
1.605498577E2,-6.300000101E-2,-9.669000626E0,-4.399500191E-1
1.605599427E2,-4.695000127E-2,-9.697950363E0,-4.740000367E-1
1.605700276E2,-5.100000277E-2,-9.709950447E0,-4.930500090E-1
1.605801126E2,-3.495000303E-2,-9.736050606E0,-5.100000501E-1
1.605901975E2,-5.100000277E-2,-9.769950867E0,-5.410500169E-1
1.606002824E2,-5.400000140E-2,-9.781949997E0,-4.830000103E-1
1.606103674E2,-4.905000329E-2,-9.757950783E0,-4.570500255E-1
1.606204523E2,-4.695000127E-2,-9.745950699E0,-4.330500066E-1
1.606305372E2,-1.305000018E-2,-9.762000084E0,-4.909500182E-1
1.606406221E2,-3.900000080E-2,-9.757950783E0,-5.290500522E-1
1.606507070E2,-4.695000127E-2,-9.757950783E0,-5.119500160E-1
1.606607919E2,-1.800000109E-2,-9.765000343E0,-5.239500403E-1
1.606708771E2,-2.700000070E-2,-9.778950691E0,-5.290500522E-1
1.606809618E2,-3.495000303E-2,-9.769950867E0,-5.029500127E-1
1.606910467E2,-7.095000148E-2,-9.789000511E0,-4.570500255E-1
1.607011319E2,-7.800000161E-2,-9.802950859E0,-4.570500255E-1
1.607112165E2,-7.800000161E-2,-9.796050072E0,-5.070000291E-1
1.607213017E2,-5.100000277E-2,-9.762000084E0,-4.999500215E-1
1.607313866E2,-4.905000329E-2,-9.753000259E0,-4.999500215E-1
1.607414716E2,-5.100000277E-2,-9.741000175E0,-4.830000103E-1
1.607515565E2,-3.495000303E-2,-9.717000008E0,-4.500000179E-1
1.607616414E2,-4.200000316E-2,-9.706950188E0,-4.620000124E-1
1.607717263E2,-5.595000088E-2,-9.733950615E0,-4.830000103E-1
1.607818113E2,-8.295000345E-2,-9.738000870E0,-4.999500215E-1
1.607918962E2,-1.039500013E-1,-9.700050354E0,-4.930500090E-1
1.608019811E2,-1.279500127E-1,-9.703050613E0,-4.720500112E-1
1.608120660E2,-1.300500035E-1,-9.717000008E0,-5.029500127E-1
1.608221510E2,-1.350000054E-1,-9.750000000E0,-5.290500522E-1
1.608322360E2,-1.350000054E-1,-9.745950699E0,-5.269500017E-1
1.608423209E2,-1.469999999E-1,-9.772050858E0,-5.239500403E-1
1.608524058E2,-1.660500020E-1,-9.772050858E0,-5.029500127E-1
1.608624907E2,-1.969500035E-1,-9.760050774E0,-4.789500237E-1
1.608725757E2,-1.710000038E-1,-9.765000343E0,-5.070000291E-1
1.608826606E2,-1.570500135E-1,-9.733950615E0,-4.930500090E-1
1.608927455E2,-1.140000075E-1,-9.718950272E0,-4.720500112E-1
1.609028304E2,-7.800000161E-2,-9.693000793E0,-4.930500090E-1
1.609129153E2,-7.800000161E-2,-9.709950447E0,-5.170500278E-1
1.609230003E2,-9.705000371E-2,-9.741000175E0,-5.190000534E-1
1.609330852E2,-7.500000298E-2,-9.745950699E0,-5.290500522E-1
1.609431701E2,-4.200000316E-2,-9.786000252E0,-5.340000391E-1
1.609532550E2,-3.000000119E-2,-9.810000420E0,-5.220000148E-1
1.609633399E2,1.005000062E-2,-9.817050934E0,-5.430000424E-1
1.609734249E2,1.200000010E-2,-9.834000587E0,-5.550000072E-1
1.609835098E2,1.905000024E-2,-9.810000420E0,-5.629500151E-1
1.609935947E2,-1.050000079E-3,-9.798000336E0,-5.430000424E-1
1.610036798E2,-1.995000057E-2,-9.796050072E0,-5.509500504E-1
1.610137648E2,-7.995000482E-2,-9.774000168E0,-5.050500035E-1
1.610238495E2,-7.095000148E-2,-9.736050606E0,-4.810500145E-1
1.610339344E2,-3.495000303E-2,-9.729000092E0,-4.759500325E-1
1.610440195E2,-1.095000096E-2,-9.691050529E0,-4.789500237E-1
1.610541045E2,-4.050000105E-3,-9.673950195E0,-5.029500127E-1
1.610641894E2,7.050000131E-3,-9.676050186E0,-4.860000312E-1
1.610742743E2,2.700000070E-2,-9.706950188E0,-4.980000257E-1
1.610843590E2,2.205000073E-2,-9.709950447E0,-5.170500278E-1
1.610944439E2,-7.950000465E-3,-9.745950699E0,-5.290500522E-1
1.611045291E2,-4.395000264E-2,-9.793950081E0,-5.670000315E-1
1.611146140E2,-7.800000161E-2,-9.796050072E0,-5.650500059E-1
1.611246989E2,-7.800000161E-2,-9.798000336E0,-5.550000072E-1
1.611347839E2,-5.895000324E-2,-9.789000511E0,-5.719500184E-1
1.611448688E2,-3.000000119E-2,-9.781949997E0,-5.839500427E-1
1.611549537E2,-3.900000080E-2,-9.781949997E0,-5.860500336E-1
1.611650387E2,-3.900000080E-2,-9.793950081E0,-5.310000181E-1
1.611751236E2,-6.300000101E-2,-9.802950859E0,-5.029500127E-1
1.611852085E2,-7.304999977E-2,-9.778950691E0,-5.029500127E-1
1.611952935E2,-1.800000109E-2,-9.742950439E0,-5.100000501E-1
1.612053784E2,3.405000269E-2,-9.718950272E0,-5.100000501E-1
1.612154633E2,4.605000094E-2,-9.703050613E0,-4.999500215E-1
1.612255483E2,4.305000231E-2,-9.700050354E0,-5.119500160E-1
1.612356332E2,1.695000008E-2,-9.712050438E0,-5.220000148E-1
1.612457181E2,1.200000010E-2,-9.718950272E0,-5.050500035E-1
1.612558030E2,3.900000080E-2,-9.741000175E0,-5.220000148E-1
1.612658880E2,6.300000101E-2,-9.762000084E0,-5.700000525E-1
1.612759729E2,4.800000042E-2,-9.774000168E0,-5.629500151E-1
1.612860578E2,3.000000026E-3,-9.760050774E0,-5.220000148E-1
1.612961428E2,-2.505000122E-2,-9.757950783E0,-4.909500182E-1
1.613062277E2,-1.500000060E-2,-9.721950531E0,-4.830000103E-1
1.613163126E2,2.205000073E-2,-9.688050270E0,-4.930500090E-1
1.613263975E2,1.200000010E-2,-9.681000710E0,-4.909500182E-1
1.613364825E2,-4.050000105E-3,-9.681000710E0,-4.860000312E-1
1.613465674E2,-1.995000057E-2,-9.705000877E0,-4.860000312E-1
1.613566523E2,-5.100000277E-2,-9.724050522E0,-5.149500370E-1
1.613667372E2,-6.795000285E-2,-9.753000259E0,-5.580000281E-1
1.613768221E2,-7.304999977E-2,-9.798000336E0,-5.980500579E-1
1.613869071E2,-1.090500057E-1,-9.789000511E0,-6.010500193E-1
1.613969920E2,-1.060500070E-1,-9.769950867E0,-5.770500302E-1
1.614070770E2,-1.090500057E-1,-9.769950867E0,-5.719500184E-1
1.614171618E2,-1.090500057E-1,-9.754950523E0,-5.790000558E-1
1.614272468E2,-9.705000371E-2,-9.733950615E0,-5.670000315E-1
1.614373317E2,-9.195000678E-2,-9.748050690E0,-5.580000281E-1
1.614474166E2,-8.505000174E-2,-9.738000870E0,-5.509500504E-1
1.614575015E2,-9.495000541E-2,-9.729000092E0,-5.650500059E-1
1.614675865E2,-7.995000482E-2,-9.717000008E0,-5.629500151E-1
1.614776714E2,-1.159500033E-1,-9.724050522E0,-5.269500017E-1
1.614877563E2,-1.090500057E-1,-9.730950356E0,-5.239500403E-1
1.614978412E2,-9.705000371E-2,-9.757950783E0,-4.999500215E-1
1.615079262E2,-9.495000541E-2,-9.774000168E0,-4.999500215E-1
1.615180111E2,-5.595000088E-2,-9.762000084E0,-5.119500160E-1
1.615280960E2,-2.700000070E-2,-9.762000084E0,-5.220000148E-1
1.615381809E2,-2.505000122E-2,-9.754950523E0,-5.119500160E-1
1.615482656E2,-3.000000119E-2,-9.745950699E0,-5.050500035E-1
1.615583508E2,-1.500000060E-2,-9.745950699E0,-5.190000534E-1
1.615684355E2,-1.995000057E-2,-9.753000259E0,-5.310000181E-1
1.615785206E2,-4.695000127E-2,-9.721950531E0,-5.290500522E-1
1.615886056E2,-3.195000067E-2,-9.706950188E0,-4.999500215E-1
1.615986903E2,-1.800000109E-2,-9.700050354E0,-5.070000291E-1
1.616087754E2,-3.495000303E-2,-9.718950272E0,-5.239500403E-1
1.616188604E2,-3.705000132E-2,-9.729000092E0,-5.070000291E-1
1.616289450E2,-6.599999964E-2,-9.742950439E0,-5.100000501E-1
1.616390300E2,-8.505000174E-2,-9.757950783E0,-4.810500145E-1
1.616491149E2,-8.700000495E-2,-9.769950867E0,-4.930500090E-1
1.616591998E2,-8.700000495E-2,-9.766950607E0,-5.029500127E-1
1.616692847E2,-7.304999977E-2,-9.748050690E0,-5.170500278E-1
1.616793697E2,-3.000000119E-2,-9.750000000E0,-5.359500051E-1
1.616894546E2,-4.200000316E-2,-9.754950523E0,-5.340000391E-1
1.616995395E2,-3.705000132E-2,-9.769950867E0,-5.190000534E-1
1.617096244E2,-5.895000324E-2,-9.750000000E0,-5.029500127E-1
1.617197094E2,-5.400000140E-2,-9.730950356E0,-5.029500127E-1
1.617297943E2,-2.505000122E-2,-9.742950439E0,-5.070000291E-1
1.617398792E2,1.200000010E-2,-9.741000175E0,-5.239500403E-1
1.617499641E2,1.005000062E-2,-9.748050690E0,-5.290500522E-1
1.617600490E2,-2.700000070E-2,-9.757950783E0,-5.410500169E-1
1.617701340E2,-7.950000465E-3,-9.765000343E0,-5.740500093E-1
