"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.256161506E2,1.072499994E-2,4.949999973E-3,-4.399999976E-3
1.256262356E2,1.292499993E-2,1.649999991E-3,-4.399999976E-3
1.256363203E2,1.498750038E-2,-2.612499986E-3,-4.399999976E-3
1.256464052E2,1.608750038E-2,-6.874999963E-3,-3.437499981E-3
1.256564901E2,1.292499993E-2,-4.674999975E-3,-5.499999970E-3
1.256665750E2,8.662499487E-3,1.649999991E-3,-7.562499959E-3
1.256766599E2,3.299999982E-3,2.749999985E-3,-8.662499487E-3
1.256867448E2,3.299999982E-3,-1.512499992E-3,-7.562499959E-3
1.256968295E2,3.299999982E-3,-2.612499986E-3,-6.599999964E-3
1.257069144E2,2.199999988E-3,-4.124999978E-4,-6.599999964E-3
1.257169993E2,3.299999982E-3,6.874999963E-4,-4.399999976E-3
1.257270842E2,3.299999982E-3,-3.574999981E-3,-3.437499981E-3
1.257371691E2,5.499999970E-3,-4.124999978E-4,-3.437499981E-3
1.257472540E2,6.462499965E-3,9.074999951E-3,-5.499999970E-3
1.257573389E2,4.399999976E-3,1.333750039E-2,-7.562499959E-3
1.257674239E2,5.499999970E-3,8.112499490E-3,-5.499999970E-3
1.257775086E2,7.562499959E-3,-4.674999975E-3,-2.337499987E-3
1.257875934E2,1.072499994E-2,-1.113750041E-2,8.249999955E-4
1.257976783E2,7.562499959E-3,-1.003750041E-2,1.924999990E-3
1.258077633E2,-1.924999990E-3,-1.512499992E-3,-1.237499993E-3
1.258178482E2,-6.187499966E-3,6.874999963E-4,-1.237499993E-3
1.258279329E2,-4.124999978E-3,-4.124999978E-4,8.249999955E-4
1.258380177E2,-3.024999984E-3,5.912499968E-3,-1.374999993E-4
1.258481027E2,-5.224999972E-3,1.333750039E-2,-3.437499981E-3
1.258581876E2,-6.187499966E-3,1.759999990E-2,-6.599999964E-3
1.258682723E2,-4.124999978E-3,1.237499993E-2,-4.399999976E-3
1.258783572E2,1.237499993E-3,1.649999991E-3,-1.237499993E-3
1.258884422E2,5.499999970E-3,2.749999985E-3,-1.237499993E-3
1.258985271E2,1.237499993E-3,1.127499994E-2,-6.599999964E-3
1.259086120E2,-3.024999984E-3,1.553750038E-2,-7.562499959E-3
1.259186969E2,-9.624999948E-4,1.127499994E-2,-5.499999970E-3
1.259287816E2,3.299999982E-3,3.849999979E-3,-1.374999993E-4
1.259388665E2,7.562499959E-3,-4.124999978E-4,-1.374999993E-4
1.259489513E2,8.662499487E-3,-4.124999978E-4,-1.237499993E-3
1.259590362E2,5.499999970E-3,-4.124999978E-4,8.249999955E-4
1.259691212E2,1.374999993E-4,3.849999979E-3,-1.237499993E-3
1.259792061E2,4.399999976E-3,4.949999973E-3,-3.437499981E-3
1.259892908E2,7.562499959E-3,1.649999991E-3,-3.437499981E-3
1.259993756E2,7.562499959E-3,-1.512499992E-3,-3.437499981E-3
1.260094606E2,7.562499959E-3,-4.674999975E-3,-4.399999976E-3
1.260195455E2,9.762499481E-3,-4.674999975E-3,-2.337499987E-3
1.260296304E2,8.662499487E-3,-3.574999981E-3,8.249999955E-4
1.260397151E2,4.399999976E-3,-4.674999975E-3,8.249999955E-4
1.260497999E2,1.374999993E-4,-5.774999969E-3,8.249999955E-4
1.260598848E2,2.199999988E-3,-7.837500423E-3,8.249999955E-4
1.260699698E2,1.237499993E-3,-7.837500423E-3,8.249999955E-4
1.260800545E2,-4.124999978E-3,-4.674999975E-3,8.249999955E-4
1.260901394E2,-5.224999972E-3,-6.874999963E-3,3.024999984E-3
1.261002243E2,-9.624999948E-4,-8.937500417E-3,3.024999984E-3
1.261103091E2,3.299999982E-3,-7.837500423E-3,3.024999984E-3
1.261203941E2,1.237499993E-3,-1.003750041E-2,4.124999978E-3
1.261304790E2,-6.187499966E-3,-1.003750041E-2,4.124999978E-3
1.261405637E2,-6.187499966E-3,-5.774999969E-3,1.924999990E-3
1.261506486E2,-9.624999948E-4,2.749999985E-3,1.924999990E-3
1.261607334E2,-1.924999990E-3,4.949999973E-3,8.249999955E-4
1.261708184E2,-4.124999978E-3,5.912499968E-3,-1.237499993E-3
1.261809030E2,-3.024999984E-3,1.017499994E-2,-3.437499981E-3
1.261909880E2,1.374999993E-4,1.237499993E-2,-4.399999976E-3
1.262010729E2,1.237499993E-3,1.017499994E-2,-5.499999970E-3
1.262111577E2,7.562499959E-3,9.074999951E-3,-6.599999964E-3
1.262212427E2,9.762499481E-3,6.874999963E-4,-1.237499993E-3
1.262313274E2,5.499999970E-3,-5.774999969E-3,-1.237499993E-3
1.262414123E2,2.199999988E-3,6.874999963E-4,-4.399999976E-3
1.262514972E2,1.237499993E-3,5.912499968E-3,-3.437499981E-3
1.262615821E2,8.662499487E-3,3.849999979E-3,8.249999955E-4
1.262716670E2,8.662499487E-3,-8.937500417E-3,5.087499972E-3
1.262817519E2,1.182499994E-2,-1.429999992E-2,5.087499972E-3
1.262918366E2,1.402499992E-2,-4.674999975E-3,1.924999990E-3
1.263019214E2,9.762499481E-3,8.112499490E-3,-1.237499993E-3
1.263120063E2,7.562499959E-3,1.237499993E-2,-1.374999993E-4
1.263220913E2,7.562499959E-3,4.949999973E-3,1.924999990E-3
1.263321760E2,7.562499959E-3,6.874999963E-4,5.087499972E-3
1.263422609E2,5.499999970E-3,2.749999985E-3,5.087499972E-3
1.263523458E2,3.299999982E-3,8.112499490E-3,3.024999984E-3
1.263624307E2,5.499999970E-3,9.074999951E-3,1.924999990E-3
1.263725154E2,1.072499994E-2,1.017499994E-2,1.924999990E-3
1.263826003E2,1.498750038E-2,8.112499490E-3,1.924999990E-3
1.263926852E2,1.292499993E-2,2.749999985E-3,3.024999984E-3
1.264027701E2,7.562499959E-3,6.874999963E-4,1.924999990E-3
1.264128550E2,4.399999976E-3,1.649999991E-3,1.924999990E-3
1.264229397E2,2.199999988E-3,6.874999963E-4,1.924999990E-3
1.264330245E2,2.199999988E-3,6.874999963E-4,1.924999990E-3
1.264431095E2,4.399999976E-3,-4.124999978E-4,8.249999955E-4
1.264531944E2,7.562499959E-3,-2.612499986E-3,8.249999955E-4
1.264632794E2,3.299999982E-3,6.874999963E-4,-2.337499987E-3
1.264733640E2,-6.187499966E-3,9.074999951E-3,-6.599999964E-3
1.264834490E2,-5.224999972E-3,1.017499994E-2,-7.562499959E-3
1.264935338E2,1.374999993E-4,3.849999979E-3,-3.437499981E-3
1.265036185E2,-9.624999948E-4,1.649999991E-3,-2.337499987E-3
1.265137035E2,-9.624999948E-4,4.949999973E-3,-2.337499987E-3
1.265237884E2,6.462499965E-3,7.012499962E-3,-2.337499987E-3
1.265338732E2,9.762499481E-3,4.949999973E-3,-1.374999993E-4
1.265439581E2,6.462499965E-3,-4.124999978E-4,1.924999990E-3
1.265540430E2,6.462499965E-3,1.649999991E-3,-1.374999993E-4
1.265641277E2,3.299999982E-3,9.074999951E-3,-5.499999970E-3
1.265742126E2,-1.924999990E-3,1.443750039E-2,-1.292499993E-2
1.265842975E2,-9.624999948E-4,1.979999989E-2,-1.718750037E-2
1.265943824E2,3.299999982E-3,2.089999989E-2,-1.828750037E-2
1.266044671E2,8.662499487E-3,1.553750038E-2,-1.182499994E-2
1.266145520E2,1.072499994E-2,-4.124999978E-4,-5.499999970E-3
1.266246368E2,1.072499994E-2,-7.837500423E-3,-4.399999976E-3
1.266347217E2,7.562499959E-3,-4.674999975E-3,-4.399999976E-3
1.266448065E2,7.562499959E-3,3.849999979E-3,-5.499999970E-3
1.266548914E2,4.399999976E-3,1.443750039E-2,-6.599999964E-3
1.266649763E2,6.462499965E-3,2.089999989E-2,-8.662499487E-3
1.266750611E2,8.662499487E-3,1.869999990E-2,-8.662499487E-3
1.266851461E2,8.662499487E-3,4.949999973E-3,-3.437499981E-3
1.266952308E2,5.499999970E-3,-4.674999975E-3,8.249999955E-4
1.267053156E2,1.374999993E-4,-4.674999975E-3,8.249999955E-4
1.267154005E2,-5.224999972E-3,-4.124999978E-4,8.249999955E-4
1.267254855E2,-7.287499961E-3,4.949999973E-3,-1.374999993E-4
1.267355702E2,-1.924999990E-3,9.074999951E-3,-1.374999993E-4
1.267456551E2,5.499999970E-3,7.012499962E-3,8.249999955E-4
1.267557400E2,1.498750038E-2,-4.124999978E-4,1.924999990E-3
1.267658249E2,1.828750037E-2,-1.003750041E-2,1.924999990E-3
1.267759098E2,1.402499992E-2,-1.429999992E-2,1.924999990E-3
1.267859945E2,6.462499965E-3,-1.539999992E-2,4.124999978E-3
1.267960794E2,2.199999988E-3,-1.856249943E-2,7.287499961E-3
1.268061643E2,-1.924999990E-3,-1.636249945E-2,8.387500420E-3
1.268162492E2,-7.287499961E-3,-3.574999981E-3,7.287499961E-3
1.268263339E2,-9.487500414E-3,8.112499490E-3,4.124999978E-3
1.268364189E2,-7.287499961E-3,7.012499962E-3,1.924999990E-3
1.268465037E2,-7.287499961E-3,5.912499968E-3,1.924999990E-3
1.268565886E2,-7.287499961E-3,2.749999985E-3,8.249999955E-4
1.268666733E2,-6.187499966E-3,6.874999963E-4,1.924999990E-3
1.268767582E2,-6.187499966E-3,-1.512499992E-3,5.087499972E-3
1.268868431E2,-1.044999994E-2,3.849999979E-3,3.024999984E-3
1.268969280E2,-1.374999993E-2,1.333750039E-2,-1.237499993E-3
1.269070129E2,-1.471249945E-2,1.127499994E-2,-1.237499993E-3
1.269170976E2,-9.487500414E-3,1.649999991E-3,3.024999984E-3
1.269271825E2,-6.187499966E-3,-8.937500417E-3,5.087499972E-3
1.269372674E2,-6.187499966E-3,-1.952499896E-2,7.287499961E-3
1.269473523E2,-6.187499966E-3,-2.282499894E-2,7.287499961E-3
1.269574370E2,-7.287499961E-3,-1.113750041E-2,5.087499972E-3
1.269675219E2,-8.387500420E-3,-4.124999978E-4,4.124999978E-3
1.269776067E2,-5.224999972E-3,2.749999985E-3,4.124999978E-3
1.269876916E2,-1.924999990E-3,-2.612499986E-3,5.087499972E-3
1.269977763E2,-5.224999972E-3,-1.003750041E-2,5.087499972E-3
1.270078612E2,-9.487500414E-3,-1.429999992E-2,5.087499972E-3
1.270179461E2,-1.374999993E-2,-1.113750041E-2,5.087499972E-3
1.270280310E2,-1.691249944E-2,-5.774999969E-3,5.087499972E-3
1.270381157E2,-2.007500082E-2,-4.674999975E-3,5.087499972E-3
1.270482006E2,-1.581249945E-2,-6.874999963E-3,5.087499972E-3
1.270582855E2,-7.287499961E-3,-6.874999963E-3,8.387500420E-3
1.270683704E2,1.374999993E-4,-7.837500423E-3,8.387500420E-3
1.270784553E2,1.374999993E-4,-5.774999969E-3,8.387500420E-3
1.270885400E2,-6.187499966E-3,-6.874999963E-3,7.287499961E-3
1.270986249E2,-9.487500414E-3,-7.837500423E-3,6.187499966E-3
1.271087098E2,-8.387500420E-3,-1.209999993E-2,6.187499966E-3
1.271187945E2,-8.387500420E-3,-1.429999992E-2,8.387500420E-3
1.271288794E2,-8.387500420E-3,-1.429999992E-2,1.154999994E-2
1.271389643E2,-1.044999994E-2,-1.746249944E-2,1.264999993E-2
1.271490491E2,-9.487500414E-3,-1.746249944E-2,1.361249946E-2
1.271591338E2,-6.187499966E-3,-1.319999993E-2,1.361249946E-2
1.271692187E2,-1.924999990E-3,-4.674999975E-3,1.044999994E-2
1.271793037E2,1.237499993E-3,-4.124999978E-4,9.349999949E-3
1.271893885E2,-1.924999990E-3,-4.124999978E-4,8.387500420E-3
1.271994734E2,-4.124999978E-3,6.874999963E-4,7.287499961E-3
1.272095581E2,-1.924999990E-3,1.649999991E-3,6.187499966E-3
1.272196430E2,-3.024999984E-3,-4.124999978E-4,7.287499961E-3
1.272297279E2,-4.124999978E-3,-4.674999975E-3,8.387500420E-3
1.272398126E2,-5.224999972E-3,-8.937500417E-3,9.349999949E-3
1.272498975E2,-4.124999978E-3,-1.539999992E-2,1.154999994E-2
1.272599824E2,-5.224999972E-3,-1.636249945E-2,1.264999993E-2
1.272700673E2,-7.287499961E-3,-6.874999963E-3,1.154999994E-2
1.272801520E2,-7.287499961E-3,-3.574999981E-3,9.349999949E-3
1.272902369E2,-4.124999978E-3,-6.874999963E-3,1.044999994E-2
1.273003218E2,-3.024999984E-3,-1.113750041E-2,1.361249946E-2
1.273104067E2,-9.624999948E-4,-1.003750041E-2,1.264999993E-2
1.273204914E2,1.374999993E-4,-7.837500423E-3,1.471249945E-2
1.273305763E2,1.237499993E-3,-1.003750041E-2,1.361249946E-2
1.273406611E2,-3.024999984E-3,-8.937500417E-3,1.264999993E-2
1.273507461E2,-3.024999984E-3,-6.874999963E-3,1.044999994E-2
1.273608307E2,-1.924999990E-3,-1.209999993E-2,1.154999994E-2
1.273709157E2,2.199999988E-3,-1.746249944E-2,1.471249945E-2
1.273810006E2,6.462499965E-3,-1.856249943E-2,1.691249944E-2
1.273910854E2,6.462499965E-3,-2.062499896E-2,1.691249944E-2
1.274011704E2,1.237499993E-3,-1.539999992E-2,1.471249945E-2
1.274112550E2,-5.224999972E-3,-5.774999969E-3,1.044999994E-2
1.274213400E2,-1.154999994E-2,3.849999979E-3,7.287499961E-3
1.274314248E2,-9.487500414E-3,3.849999979E-3,6.187499966E-3
1.274415095E2,-7.287499961E-3,6.874999963E-4,6.187499966E-3
1.274515944E2,-3.162499983E-3,-6.324999966E-3,9.899999946E-3
1.274616793E2,3.162499983E-3,-9.487500414E-3,1.196249947E-2
1.274717642E2,1.099999994E-3,-7.287499961E-3,1.416249946E-2
1.274818489E2,0.000000000E0,-7.287499961E-3,1.416249946E-2
1.274919338E2,-2.062499989E-3,-6.324999966E-3,1.416249946E-2
1.275020187E2,-6.324999966E-3,-4.124999978E-3,1.306249946E-2
1.275121036E2,-1.058750041E-2,-3.024999984E-3,1.099999994E-2
1.275221883E2,-1.168750040E-2,-7.287499961E-3,7.699999958E-3
1.275322732E2,-1.388750039E-2,-4.124999978E-3,2.474999987E-3
1.275423582E2,-1.388750039E-2,2.199999988E-3,3.574999981E-3
1.275524430E2,-1.484999992E-2,5.499999970E-3,4.537499975E-3
1.275625277E2,-1.704999991E-2,4.399999976E-3,7.699999958E-3
1.275726125E2,-1.388750039E-2,4.399999976E-3,6.737499963E-3
1.275826975E2,-1.278750040E-2,1.237499993E-3,7.699999958E-3
1.275927824E2,-1.278750040E-2,-9.624999948E-4,8.799999952E-3
1.276028671E2,-8.524999954E-3,4.399999976E-3,6.737499963E-3
1.276129520E2,-8.524999954E-3,1.182499994E-2,4.537499975E-3
1.276230368E2,-3.162499983E-3,1.292499993E-2,2.474999987E-3
1.276331218E2,4.262499977E-3,6.462499965E-3,5.637499969E-3
1.276432067E2,9.624999948E-3,1.237499993E-3,9.899999946E-3
1.276532914E2,7.424999960E-3,-9.624999948E-4,1.306249946E-2
1.276633762E2,2.199999988E-3,-2.062499989E-3,1.416249946E-2
1.276734612E2,-5.362499971E-3,-9.624999948E-4,1.306249946E-2
1.276835459E2,-5.362499971E-3,-9.624999948E-4,1.196249947E-2
1.276936307E2,-7.424999960E-3,-3.024999984E-3,1.099999994E-2
1.277037156E2,-7.424999960E-3,-7.287499961E-3,1.196249947E-2
1.277138003E2,-5.362499971E-3,-2.007500082E-2,1.526249945E-2
1.277238852E2,-8.524999954E-3,-2.749999985E-2,1.732499897E-2
1.277339701E2,-1.484999992E-2,-2.653750032E-2,1.306249946E-2
1.277440550E2,-1.911249943E-2,-2.227500081E-2,9.899999946E-3
1.277541397E2,-1.911249943E-2,-2.007500082E-2,1.099999994E-2
1.277642245E2,-1.484999992E-2,-2.859999985E-2,1.196249947E-2
1.277743095E2,-1.058750041E-2,-3.602499887E-2,9.899999946E-3
1.277843944E2,-9.624999948E-3,-3.602499887E-2,7.699999958E-3
1.277944791E2,-6.324999966E-3,-3.602499887E-2,5.637499969E-3
1.278045639E2,-3.162499983E-3,-3.712499887E-2,4.537499975E-3
1.278146489E2,-2.062499989E-3,-3.492499888E-2,4.537499975E-3
1.278247336E2,-2.062499989E-3,-3.492499888E-2,4.537499975E-3
1.278348185E2,-6.324999966E-3,-3.492499888E-2,4.537499975E-3
1.278449033E2,-6.324999966E-3,-3.712499887E-2,7.699999958E-3
1.278549880E2,-9.624999948E-3,-3.822499886E-2,1.099999994E-2
1.278650729E2,-1.168750040E-2,-3.822499886E-2,1.196249947E-2
1.278751578E2,-1.168750040E-2,-3.286249936E-2,9.899999946E-3
1.278852427E2,-1.388750039E-2,-2.227500081E-2,6.737499963E-3
1.278953276E2,-1.484999992E-2,-1.581249945E-2,1.374999993E-3
1.279054123E2,-1.168750040E-2,-1.374999993E-2,-1.787499990E-3
1.279154971E2,-8.524999954E-3,-1.691249944E-2,-2.887499984E-3
1.279255818E2,-5.362499971E-3,-1.801249944E-2,-3.987499978E-3
1.279356668E2,-3.162499983E-3,-1.471249945E-2,-8.249999955E-3
1.279457516E2,-4.262499977E-3,-9.487500414E-3,-8.249999955E-3
1.279558365E2,-3.162499983E-3,-3.024999984E-3,-6.049999967E-3
1.279659215E2,-2.062499989E-3,-2.062499989E-3,-3.987499978E-3
1.279760062E2,-1.099999994E-3,-3.024999984E-3,-2.887499984E-3
1.279860910E2,1.099999994E-3,-2.062499989E-3,-6.874999963E-4
1.279961759E2,0.000000000E0,3.299999982E-3,-1.787499990E-3
1.280062606E2,2.199999988E-3,9.762499481E-3,-1.787499990E-3
1.280163455E2,1.058750041E-2,1.072499994E-2,-1.787499990E-3
1.280264304E2,1.594999991E-2,8.662499487E-3,-3.987499978E-3
1.280365153E2,1.484999992E-2,1.072499994E-2,-1.787499990E-3
1.280466000E2,1.058750041E-2,1.292499993E-2,-4.949999973E-3
1.280566849E2,7.424999960E-3,1.402499992E-2,-8.249999955E-3
1.280667695E2,6.462499965E-3,8.662499487E-3,-8.249999955E-3
1.280768545E2,6.462499965E-3,7.562499959E-3,-8.249999955E-3
1.280869394E2,5.362499971E-3,1.072499994E-2,-9.212499484E-3
1.280970243E2,6.462499965E-3,1.608750038E-2,-7.149999961E-3
1.281071090E2,1.058750041E-2,1.498750038E-2,-6.049999967E-3
1.281171938E2,1.388750039E-2,1.718750037E-2,-6.049999967E-3
1.281272788E2,1.484999992E-2,1.924999990E-2,-4.949999973E-3
1.281373636E2,1.484999992E-2,2.144999988E-2,-3.987499978E-3
1.281474483E2,1.388750039E-2,2.571249940E-2,-4.949999973E-3
1.281575332E2,1.058750041E-2,3.203750029E-2,-9.212499484E-3
1.281676181E2,7.424999960E-3,3.203750029E-2,-1.251249947E-2
1.281777028E2,8.524999954E-3,3.093750030E-2,-1.347499993E-2
1.281877877E2,6.462499965E-3,2.997500077E-2,-1.251249947E-2
1.281978726E2,2.199999988E-3,2.887500077E-2,-9.212499484E-3
1.282079572E2,3.162499983E-3,2.667500079E-2,-7.149999961E-3
1.282180421E2,0.000000000E0,3.093750030E-2,-8.249999955E-3
1.282281270E2,-2.062499989E-3,3.849999979E-2,-9.212499484E-3
1.282382119E2,0.000000000E0,4.276249930E-2,-1.031249948E-2
1.282482966E2,-1.099999994E-3,4.372499883E-2,-7.149999961E-3
1.282583815E2,2.199999988E-3,4.592499882E-2,-4.949999973E-3
1.282684664E2,1.099999994E-3,5.224999785E-2,-6.049999967E-3
1.282785511E2,3.162499983E-3,5.335000157E-2,-6.049999967E-3
1.282886360E2,6.462499965E-3,5.871250108E-2,-8.249999955E-3
1.282987208E2,5.362499971E-3,6.613750011E-2,-9.212499484E-3
1.283088057E2,2.199999988E-3,6.819999963E-2,-9.212499484E-3
1.283188904E2,1.099999994E-3,6.393750012E-2,-4.949999973E-3
1.283289753E2,-1.099999994E-3,5.335000157E-2,-1.787499990E-3
1.283390602E2,-4.262499977E-3,4.592499882E-2,2.749999985E-4
1.283491451E2,-6.324999966E-3,4.166249931E-2,2.749999985E-4
1.283592298E2,-8.524999954E-3,3.946249932E-2,1.374999993E-3
1.283693147E2,-5.362499971E-3,3.849999979E-2,-6.874999963E-4
1.283793994E2,0.000000000E0,3.313750029E-2,-6.874999963E-4
1.283894843E2,8.524999954E-3,2.144999988E-2,-1.787499990E-3
1.283995692E2,1.704999991E-2,1.402499992E-2,-1.787499990E-3
1.284096541E2,2.021249942E-2,9.762499481E-3,-1.787499990E-3
1.284197388E2,1.594999991E-2,7.562499959E-3,-1.787499990E-3
1.284298236E2,1.168750040E-2,3.299999982E-3,-2.887499984E-3
1.284399085E2,1.058750041E-2,-5.224999972E-3,-6.874999963E-4
1.284499932E2,5.362499971E-3,-1.044999994E-2,2.474999987E-3
1.284600781E2,-1.099999994E-3,-8.387500420E-3,2.474999987E-3
1.284701630E2,-4.262499977E-3,-9.624999948E-4,-6.874999963E-4
1.284802477E2,-4.262499977E-3,7.562499959E-3,-1.787499990E-3
1.284903325E2,-3.162499983E-3,7.562499959E-3,-3.987499978E-3
1.285004175E2,-3.162499983E-3,6.462499965E-3,-4.949999973E-3
1.285105024E2,-3.162499983E-3,6.462499965E-3,-3.987499978E-3
1.285205871E2,-5.362499971E-3,8.662499487E-3,-3.987499978E-3
1.285306721E2,-7.424999960E-3,1.182499994E-2,-7.149999961E-3
1.285407569E2,-7.424999960E-3,1.292499993E-2,-8.249999955E-3
1.285508416E2,-7.424999960E-3,1.072499994E-2,-6.049999967E-3
1.285609264E2,-2.062499989E-3,3.299999982E-3,2.749999985E-4
1.285710113E2,4.262499977E-3,-8.387500420E-3,4.537499975E-3
1.285810960E2,9.624999948E-3,-1.044999994E-2,4.537499975E-3
1.285911809E2,9.624999948E-3,-1.044999994E-2,1.374999993E-3
1.286012658E2,4.262499977E-3,-8.387500420E-3,-1.787499990E-3
1.286113507E2,-3.162499983E-3,-6.324999966E-3,-4.949999973E-3
1.286214354E2,-3.162499983E-3,-6.324999966E-3,-4.949999973E-3
1.286315203E2,-3.162499983E-3,-5.224999972E-3,-6.049999967E-3
1.286416052E2,-1.099999994E-3,-8.387500420E-3,-4.949999973E-3
1.286516899E2,2.199999988E-3,-1.471249945E-2,-3.987499978E-3
1.286617748E2,5.362499971E-3,-2.007500082E-2,-3.987499978E-3
1.286718596E2,2.199999988E-3,-2.543750033E-2,-2.887499984E-3
1.286819443E2,-2.062499989E-3,-2.433750033E-2,-3.987499978E-3
1.286920292E2,-4.262499977E-3,-2.007500082E-2,-3.987499978E-3
1.287021140E2,-3.162499983E-3,-1.801249944E-2,-4.949999973E-3
1.287121987E2,0.000000000E0,-1.471249945E-2,-4.949999973E-3
1.287222837E2,3.162499983E-3,-1.471249945E-2,-3.987499978E-3
1.287323685E2,0.000000000E0,-1.801249944E-2,-2.887499984E-3
1.287424534E2,-4.262499977E-3,-1.897500083E-2,-3.987499978E-3
1.287525381E2,-8.524999954E-3,-1.691249944E-2,-6.874999963E-4
1.287626230E2,-1.058750041E-2,-1.264999993E-2,-6.874999963E-4
1.287727079E2,-1.484999992E-2,-5.224999972E-3,-1.787499990E-3
1.287827928E2,-1.704999991E-2,2.199999988E-3,-6.874999963E-4
1.287928775E2,-1.388750039E-2,3.299999982E-3,1.374999993E-3
1.288029624E2,-1.058750041E-2,2.199999988E-3,1.374999993E-3
1.288130473E2,-6.324999966E-3,5.499999970E-3,2.474999987E-3
1.288231320E2,-5.362499971E-3,7.562499959E-3,1.374999993E-3
1.288332169E2,-4.262499977E-3,5.499999970E-3,2.474999987E-3
1.288433018E2,0.000000000E0,1.237499993E-3,4.537499975E-3
1.288533865E2,1.099999994E-3,-2.062499989E-3,4.537499975E-3
1.288634714E2,-1.099999994E-3,-9.624999948E-4,5.637499969E-3
1.288735562E2,-4.262499977E-3,2.199999988E-3,3.574999981E-3
1.288836412E2,-6.324999966E-3,6.462499965E-3,3.574999981E-3
1.288937259E2,-6.324999966E-3,1.072499994E-2,2.474999987E-3
1.289038108E2,-8.524999954E-3,1.608750038E-2,2.749999985E-4
1.289138956E2,-7.424999960E-3,2.241249941E-2,2.749999985E-4
1.289239803E2,-3.162499983E-3,2.571249940E-2,2.749999985E-4
1.289340653E2,1.099999994E-3,2.351249941E-2,2.749999985E-4
1.289441501E2,3.162499983E-3,2.034999989E-2,3.574999981E-3
1.289542350E2,1.099999994E-3,1.924999990E-2,5.637499969E-3
1.289643197E2,-1.099999994E-3,2.034999989E-2,7.699999958E-3
1.289744046E2,-2.062499989E-3,2.144999988E-2,7.699999958E-3
1.289844895E2,-1.099999994E-3,2.034999989E-2,9.899999946E-3
1.289945744E2,-1.099999994E-3,1.608750038E-2,1.196249947E-2
1.290046591E2,1.099999994E-3,5.499999970E-3,1.526249945E-2
1.290147440E2,1.099999994E-3,1.237499993E-3,1.842499897E-2
1.290248288E2,-1.099999994E-3,2.199999988E-3,1.842499897E-2
1.290349135E2,-4.262499977E-3,9.762499481E-3,1.526249945E-2
1.290449984E2,-6.324999966E-3,1.608750038E-2,1.099999994E-2
1.290550833E2,-7.424999960E-3,1.402499992E-2,1.196249947E-2
1.290651682E2,-5.362499971E-3,7.562499959E-3,9.899999946E-3
1.290752529E2,-4.262499977E-3,2.199999988E-3,1.099999994E-2
1.290853378E2,-5.362499971E-3,-5.224999972E-3,1.306249946E-2
1.290954226E2,-5.362499971E-3,-1.044999994E-2,1.416249946E-2
1.291055076E2,-8.524999954E-3,-1.044999994E-2,1.526249945E-2
1.291155923E2,-1.168750040E-2,-9.487500414E-3,1.622499898E-2
1.291256771E2,-9.624999948E-3,-9.487500414E-3,1.732499897E-2
1.291357620E2,-9.624999948E-3,-9.487500414E-3,1.952499896E-2
1.291458467E2,-1.168750040E-2,-5.224999972E-3,1.732499897E-2
1.291559316E2,-1.594999991E-2,2.199999988E-3,1.196249947E-2
1.291660165E2,-1.801249944E-2,5.499999970E-3,1.099999994E-2
1.291761014E2,-1.704999991E-2,3.299999982E-3,1.306249946E-2
1.291861861E2,-1.704999991E-2,-5.224999972E-3,1.306249946E-2
1.291962710E2,-2.131249942E-2,-9.487500414E-3,1.196249947E-2
1.292063559E2,-2.653750032E-2,-1.154999994E-2,1.196249947E-2
1.292164408E2,-2.557500079E-2,-1.581249945E-2,1.306249946E-2
1.292265255E2,-1.911249943E-2,-2.007500082E-2,1.416249946E-2
1.292366104E2,-1.484999992E-2,-2.653750032E-2,1.526249945E-2
1.292466953E2,-1.388750039E-2,-2.653750032E-2,1.306249946E-2
1.292567800E2,-1.058750041E-2,-2.227500081E-2,8.799999952E-3
1.292668649E2,-7.424999960E-3,-1.897500083E-2,6.737499963E-3
1.292769497E2,-9.624999948E-3,-1.897500083E-2,5.637499969E-3
1.292870347E2,-1.058750041E-2,-2.227500081E-2,4.537499975E-3
1.292971194E2,-9.624999948E-3,-2.969999984E-2,5.637499969E-3
1.293072043E2,-9.624999948E-3,-3.176249936E-2,6.737499963E-3
1.293172891E2,-9.624999948E-3,-2.859999985E-2,7.699999958E-3
1.293273738E2,-1.388750039E-2,-2.323750034E-2,6.737499963E-3
1.293374587E2,-1.484999992E-2,-1.581249945E-2,3.574999981E-3
1.293475436E2,-1.388750039E-2,-1.374999993E-2,4.537499975E-3
1.293576285E2,-1.388750039E-2,-2.117500082E-2,6.737499963E-3
1.293677132E2,-9.624999948E-3,-3.079999983E-2,8.799999952E-3
1.293777981E2,-5.362499971E-3,-2.969999984E-2,7.699999958E-3
1.293878830E2,-5.362499971E-3,-2.653750032E-2,6.737499963E-3
1.293979679E2,-6.324999966E-3,-1.897500083E-2,5.637499969E-3
1.294080526E2,-7.424999960E-3,-1.691249944E-2,5.637499969E-3
1.294181375E2,-5.362499971E-3,-2.117500082E-2,4.537499975E-3
1.294282224E2,-4.262499977E-3,-2.433750033E-2,3.574999981E-3
1.294383073E2,-3.162499983E-3,-2.653750032E-2,2.749999985E-4
1.294483920E2,-7.424999960E-3,-2.117500082E-2,-1.787499990E-3
1.294584769E2,-1.278750040E-2,-1.691249944E-2,-2.887499984E-3
