"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.815238609E0,4.048509300E-1,-1.851685345E-1,-1.985312067E-2
2.825238609E0,5.325217843E-1,-1.986075640E-1,1.496619824E-2
2.835238375E0,6.382014751E-1,-2.572506368E-1,9.437867999E-2
2.845238375E0,7.732026577E-1,-3.250566721E-1,1.951714456E-1
2.855238375E0,9.314168096E-1,-3.311653137E-1,3.063489199E-1
2.865238608E0,1.121395826E0,-4.221842289E-1,4.431827366E-1
2.875238608E0,1.343750834E0,-2.902373374E-1,4.346306324E-1
2.885238608E0,1.650405169E0,9.705121815E-2,2.489275932E-1
2.895238608E0,2.024865627E0,5.380959511E-1,-6.322455406E-2
2.905238608E0,2.470797300E0,1.061607480E0,-4.211915731E-1
2.915238608E0,2.912452698E0,1.480661035E0,-6.673702598E-1
2.925238608E0,3.390149355E0,1.714622378E0,-8.066475391E-1
2.935238608E0,3.804316044E0,1.875890851E0,-8.151996732E-1
2.945238374E0,3.894113302E0,1.783650160E0,-7.443392873E-1
2.955238374E0,3.585015297E0,1.390252948E0,-7.797694802E-1
2.965238374E0,3.027295351E0,1.075046420E0,-7.791585922E-1
2.975238407E0,2.343737125E0,1.179504395E0,-6.539312601E-1
2.985238407E0,1.756084919E0,1.302899241E0,-3.533855379E-1
2.995238407E0,9.992228150E-1,1.560684323E0,-3.723223805E-1
3.005238407E0,7.192938030E-2,1.733559251E0,-4.456261992E-1
3.015238407E0,-1.950187236E-1,1.814193368E0,-3.943135142E-1
3.025238407E0,-4.033237696E-1,1.789147973E0,1.340849251E-1
3.035238640E0,1.293507218E-1,1.403692007E0,6.545420885E-1
3.045238640E0,7.200574279E-1,9.724211097E-1,7.761042714E-1
3.055238406E0,9.045386910E-1,7.971028090E-1,5.952881575E-1
3.065238406E0,7.787004709E-1,8.148179054E-1,6.349944472E-1
3.075238406E0,6.204863787E-1,1.013349056E0,6.148358583E-1
3.085238172E0,5.655084848E-1,1.103146315E0,6.264423132E-1
