"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.828566690E0,3.615244627E-1,-9.783007622E0,-8.307880163E-1
2.838566690E0,3.591302633E-1,-9.981725693E0,-5.817909837E-1
2.848566690E0,1.197100878E-1,-1.011819553E1,-5.746083856E-1
2.858566690E0,-1.723825186E-1,-1.045817184E1,-5.099649429E-1
2.868566690E0,1.268926859E-1,-1.143500614E1,9.337386489E-2
2.878566956E0,-1.197100878E-1,-1.126023006E1,-3.423708379E-1
2.888566956E0,-3.208230138E-1,-1.084842682E1,-8.499416113E-1
2.898566956E0,-1.651999205E-1,-1.058506489E1,-8.690952063E-1
2.908566956E0,5.746084079E-2,-1.069759274E1,-1.118092179E0
2.918566956E0,2.394201700E-3,-1.048929691E1,-1.254561663E0
2.928566656E0,-2.298433632E-1,-1.003439903E1,-1.355118155E0
2.938566656E0,-4.501099288E-1,-9.584288597E0,-1.070208192E0
2.948566656E0,-7.733271718E-1,-9.234735489E0,-7.278373241E-1
2.958566656E0,-1.010353088E0,-9.031228065E0,-4.979939461E-1
2.968566656E0,-1.240196466E0,-8.945036888E0,-1.364694983E-1
2.978566656E0,-1.290474772E0,-8.997709274E0,3.830722719E-2
2.988566922E0,-1.388636947E0,-9.057564735E0,8.619125932E-2
2.998566922E0,-1.280897856E0,-9.136572838E0,4.309562966E-2
3.008566922E0,-1.165976286E0,-9.340080261E0,-1.101332754E-1
3.018566922E0,-9.935936928E-1,-9.572318077E0,-2.466027737E-1
3.028566922E0,-7.996633649E-1,-9.897929192E0,-4.788403511E-1
3.038566655E0,-8.044517636E-1,-1.016129112E1,-7.541735172E-1
3.048566655E0,-8.451532125E-1,-1.026184750E1,-9.720458984E-1
3.058566655E0,-9.265560508E-1,-1.019002151E1,-1.098938584E0
3.068566655E0,-1.079784989E0,-1.017805099E1,-9.385270476E-1
3.078566655E0,-1.256955862E0,-1.011819553E1,-8.834604025E-1
3.088566655E0,-1.374271750E0,-9.957783699E0,-9.026140571E-1
3.098566655E0,-1.486799240E0,-9.799766541E0,-8.954314590E-1
3.108566655E0,-1.446097851E0,-9.557952881E0,-7.924807668E-1
3.118566655E0,-1.412579060E0,-9.383175850E0,-6.296750307E-1
3.128566588E0,-1.362300754E0,-9.117419243E0,-3.974374831E-1
3.138566588E0,-1.213860273E0,-9.158121109E0,-2.035071403E-1
