"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.390566507E0,-1.288162023E-1,3.229950070E-1,-1.056796908E-1
2.400566507E0,-9.521862119E-2,2.643519342E-1,-1.044579595E-1
2.410566507E0,-5.673411116E-2,2.093740702E-1,-9.773843735E-2
2.420566507E0,-2.863430791E-2,1.660026312E-1,-9.224065393E-2
2.430566240E0,-1.275181212E-2,1.201877370E-1,-8.429940045E-2
2.440566240E0,1.908953884E-3,7.376197726E-2,-8.368854225E-2
2.450566240E0,2.519819187E-3,3.100141138E-2,-8.368854225E-2
2.460566240E0,-5.421428941E-3,-5.039638374E-3,-8.063421398E-2
2.470566240E0,-1.824959926E-2,-2.703078650E-2,-7.880161703E-2
2.480566240E0,-2.435825206E-2,-4.657847434E-2,-7.819075137E-2
2.490566506E0,-3.229949996E-2,-6.918048859E-2,-7.391469181E-2
2.500566506E0,-3.046690486E-2,-7.467827946E-2,-7.024950534E-2
2.510566506E0,-3.229949996E-2,-7.895433158E-2,-5.436700583E-2
2.520566506E0,-2.557998151E-2,-9.422596544E-2,-4.459316283E-2
2.530566506E0,-2.496911772E-2,-9.666942805E-2,-3.298672289E-2
2.540566239E0,-3.046690486E-2,-9.056077152E-2,-2.321287990E-2
2.550566239E0,-3.840815276E-2,-9.911288321E-2,-1.771509275E-2
2.560566239E0,-5.551237985E-2,-1.033889428E-1,-1.343903504E-2
2.570566239E0,-7.567093521E-2,-1.162171140E-1,-6.108652335E-3
2.580566239E0,-8.727737516E-2,-1.333213449E-1,-1.221730490E-3
2.590566239E0,-8.972083032E-2,-1.534798890E-1,2.443460980E-3
2.600566239E0,-7.811439037E-2,-1.760819107E-1,1.221730490E-3
2.610566239E0,-6.223189831E-2,-1.785253733E-1,3.054326167E-3
2.620566239E0,-4.573853686E-2,-1.797471046E-1,4.886921961E-3
2.630566539E0,-2.680171281E-2,-1.656972021E-1,6.719517522E-3
2.640566539E0,-9.697485715E-3,-1.601994038E-1,7.941247895E-3
2.650566539E0,4.963280167E-3,-1.418734491E-1,1.832595794E-3
2.660566539E0,1.534798928E-2,-1.308778822E-1,-1.221730490E-3
2.670566539E0,1.046106778E-2,-1.058324054E-1,-1.221730490E-3
2.680566505E0,3.061962128E-2,-7.040221989E-2,-4.886921961E-3
2.690566505E0,5.138903856E-2,-3.619376570E-2,-8.552113548E-3
2.700566505E0,6.177374721E-2,6.566801574E-3,-9.773843922E-3
2.710566505E0,1.063669100E-1,5.482515693E-2,-7.941247895E-3
2.720566505E0,1.674534380E-1,2.411390543E-1,1.527163107E-2
2.730566505E0,2.108248621E-1,1.855503172E-1,5.558873713E-2
2.740566771E0,1.301906556E-1,1.745547503E-1,8.613199741E-2
2.750566771E0,-5.123632401E-2,7.254024595E-2,1.130100712E-1
2.760566771E0,-1.770745665E-1,-1.033889428E-1,1.136209369E-1
2.770566771E0,-2.357176244E-1,-3.000875413E-1,1.160643995E-1
2.780566771E0,-2.625956833E-1,-4.613559842E-1,1.258382350E-1
2.790566504E0,-2.644282877E-1,-4.607451260E-1,1.478293836E-1
2.800566504E0,-2.076178193E-1,-3.801108897E-1,1.692096740E-1
2.810566504E0,-8.849909902E-2,-2.884811163E-1,1.698205322E-1
2.820566504E0,1.351539325E-2,-2.090686262E-1,1.606575549E-1
2.830566504E0,5.749769136E-2,-2.243402600E-1,1.288925707E-1
2.840566504E0,5.322163552E-2,-2.732094824E-1,1.160643995E-1
2.850566504E0,3.367394581E-2,-4.497495294E-1,9.224065393E-2
2.860566504E0,1.290452853E-2,-5.126686692E-1,8.796459436E-2
2.870566504E0,1.534798928E-2,-6.042984724E-1,4.825835302E-2
2.880566770E0,4.100432992E-2,-6.824892163E-1,1.160643995E-2
2.890566770E0,3.061962128E-2,-7.295258045E-1,1.527163107E-2
2.900566770E0,1.298088697E-3,-6.537785530E-1,2.321287990E-2
2.910566770E0,-2.680171281E-2,-6.409503818E-1,2.076941915E-2
2.920566770E0,-4.757113010E-2,-5.951354504E-1,-6.719517522E-3
