"Time (s)","X (hPa)"
7.291203181E1,1.017724121E3
7.301203181E1,1.017696777E3
7.311203181E1,1.017674316E3
7.321203181E1,1.017658691E3
7.331203181E1,1.017663330E3
7.341203181E1,1.017695068E3
7.351203181E1,1.017718018E3
7.361203181E1,1.017728271E3
7.371203181E1,1.017771729E3
7.381203181E1,1.017829102E3
7.391203181E1,1.017893066E3
7.401203181E1,1.017961670E3
7.411203181E1,1.017993896E3
7.421203181E1,1.018024902E3
7.431203181E1,1.018073242E3
7.441203181E1,1.018092529E3
7.451203181E1,1.018110107E3
7.461203181E1,1.018111328E3
7.471203181E1,1.018131592E3
7.481203181E1,1.018131592E3
7.491203181E1,1.018156006E3
7.501203181E1,1.018200684E3
7.511203181E1,1.018200684E3
7.521203181E1,1.018214844E3
7.531203181E1,1.018200439E3
7.541203181E1,1.018200439E3
7.551203181E1,1.018200928E3
7.561203181E1,1.018215576E3
7.571203181E1,1.018215576E3
7.581203181E1,1.018258301E3
7.591203181E1,1.018281006E3
7.601203181E1,1.018281006E3
7.611203181E1,1.018297852E3
7.621203181E1,1.018300537E3
7.631203181E1,1.018300537E3
7.641203181E1,1.018361816E3
7.651203181E1,1.018369141E3
7.661203181E1,1.018369141E3
7.671203181E1,1.018387695E3
7.681203181E1,1.018398926E3
7.691203181E1,1.018402344E3
7.701203181E1,1.018410889E3
7.711203181E1,1.018423096E3
7.721203181E1,1.018429443E3
7.731203181E1,1.018447754E3
7.741203181E1,1.018468750E3
7.751203181E1,1.018479736E3
7.761203181E1,1.018494385E3
7.771203181E1,1.018510986E3
7.781203181E1,1.018551758E3
7.791203181E1,1.018579590E3
7.801203181E1,1.018601074E3
7.811203181E1,1.018594482E3
7.821203181E1,1.018604736E3
7.831203181E1,1.018630371E3
7.841203181E1,1.018650635E3
7.851203181E1,1.018669434E3
7.861203181E1,1.018676025E3
7.871203181E1,1.018693359E3
7.881203181E1,1.018693115E3
7.891203181E1,1.018712891E3
7.901203181E1,1.018725586E3
7.911203181E1,1.018768066E3
7.921203181E1,1.018837158E3
7.931203181E1,1.018900146E3
7.941203181E1,1.018920898E3
7.951203181E1,1.018954346E3
7.961203181E1,1.018985107E3
7.971203181E1,1.019003906E3
7.981203181E1,1.019033936E3
7.991203181E1,1.019059326E3
8.001203181E1,1.019075684E3
8.011203181E1,1.019111328E3
8.021203181E1,1.019111328E3
8.031203181E1,1.019132324E3
8.041203181E1,1.019151855E3
8.051203181E1,1.019151855E3
8.061203181E1,1.019183838E3
8.071203181E1,1.019173584E3
8.081203181E1,1.019173584E3
8.091203181E1,1.019171387E3
8.101203181E1,1.019171631E3
8.111203181E1,1.019171631E3
8.121203181E1,1.019167480E3
8.131203181E1,1.019157959E3
8.141203181E1,1.019157959E3
8.151203181E1,1.019160400E3
8.161203181E1,1.019150391E3
8.171203181E1,1.019150391E3
8.181203181E1,1.019141357E3
8.191203181E1,1.019117432E3
8.201203181E1,1.019087158E3
8.211203181E1,1.019104004E3
8.221203181E1,1.019097168E3
8.231203181E1,1.019091064E3
8.241203181E1,1.019093262E3
8.251203181E1,1.019106934E3
8.261203181E1,1.019098389E3
8.271203181E1,1.019101318E3
8.281203181E1,1.019087891E3
8.291203181E1,1.019084473E3
8.301203181E1,1.019087402E3
8.311203181E1,1.019083252E3
8.321203181E1,1.019074219E3
8.331203181E1,1.019078369E3
8.341203181E1,1.019070068E3
8.351203181E1,1.019066162E3
8.361203181E1,1.019086426E3
8.371203181E1,1.019095215E3
8.381203181E1,1.019109131E3
8.391203181E1,1.019114746E3
8.401203181E1,1.019090088E3
8.411203181E1,1.019097900E3
8.421203181E1,1.019077881E3
8.431203181E1,1.019088379E3
8.441203181E1,1.019105469E3
8.451203181E1,1.019096924E3
8.461203181E1,1.019083984E3
8.471203181E1,1.019082520E3
8.481203181E1,1.019081055E3
8.491203181E1,1.019104980E3
8.501203181E1,1.019110107E3
