"Time (s)","X (hPa)"
4.623342946E1,1.016955078E3
4.633342946E1,1.016976074E3
4.643342946E1,1.016989014E3
4.653342946E1,1.016992188E3
4.663342946E1,1.017022461E3
4.673342946E1,1.017008057E3
4.683342946E1,1.017003906E3
4.693342946E1,1.016986328E3
4.703342946E1,1.016983154E3
4.713342946E1,1.016946533E3
4.723342946E1,1.016904785E3
4.733342946E1,1.016873291E3
4.743342946E1,1.016842041E3
4.753342946E1,1.016841553E3
4.763342946E1,1.016838867E3
4.773342946E1,1.016858643E3
4.783342946E1,1.016877197E3
4.793342946E1,1.016896729E3
4.803342946E1,1.016912598E3
4.813342946E1,1.016928955E3
4.823342946E1,1.016916504E3
4.833342946E1,1.016916504E3
4.843342946E1,1.016913574E3
4.853342946E1,1.016891602E3
4.863342946E1,1.016891602E3
4.873342946E1,1.016897949E3
4.883342946E1,1.016891357E3
4.893342946E1,1.016891357E3
4.903342946E1,1.016857178E3
4.913342946E1,1.016829102E3
4.923279243E1,1.016829102E3
4.933279243E1,1.016827881E3
4.943279243E1,1.016865967E3
4.953279243E1,1.016865967E3
4.963279243E1,1.016889404E3
4.973279243E1,1.016906250E3
4.983279243E1,1.016906250E3
4.993279243E1,1.016913574E3
5.003279243E1,1.016909180E3
5.013279243E1,1.016909180E3
5.023279243E1,1.016928467E3
5.033279243E1,1.016943604E3
5.043279243E1,1.016919678E3
5.053279243E1,1.016899902E3
5.063279243E1,1.016868896E3
5.073279243E1,1.016849365E3
5.083279243E1,1.016835938E3
5.093279243E1,1.016835938E3
5.103279243E1,1.016822021E3
5.113279243E1,1.016839111E3
5.123279243E1,1.016862061E3
5.133279243E1,1.016890381E3
5.143279243E1,1.016880859E3
5.153279243E1,1.016874023E3
5.163279243E1,1.016859619E3
5.173279243E1,1.016861572E3
5.183279243E1,1.016865234E3
5.193279243E1,1.016900635E3
5.203279243E1,1.016910400E3
5.213279243E1,1.016906006E3
5.223279243E1,1.016887207E3
5.233279243E1,1.016822266E3
5.243279243E1,1.016802490E3
5.253279243E1,1.016777832E3
5.263279243E1,1.016798828E3
5.273279243E1,1.016814941E3
5.283279243E1,1.016832031E3
5.293279243E1,1.016840820E3
5.303279243E1,1.016847168E3
5.313279243E1,1.016856689E3
5.323279243E1,1.016857422E3
5.333279243E1,1.016891602E3
5.343279243E1,1.016891846E3
5.353279243E1,1.016883301E3
5.363279243E1,1.016866211E3
5.373279243E1,1.016866211E3
5.383279243E1,1.016800049E3
5.393279243E1,1.016709473E3
5.403279243E1,1.016709473E3
5.413279243E1,1.016686035E3
5.423279243E1,1.016753906E3
5.433279243E1,1.016753906E3
5.443279243E1,1.016760986E3
5.453279243E1,1.016809814E3
5.463279243E1,1.016809814E3
5.473279243E1,1.016815918E3
5.483279243E1,1.016838135E3
5.493279243E1,1.016838135E3
5.503279243E1,1.016874023E3
5.513279243E1,1.016860596E3
