"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.571100861E0,-2.212859392E-1,-5.994115397E-2,-1.985312067E-2
1.581100861E0,-1.656972021E-1,-1.912771761E-1,-1.374446787E-2
1.591100861E0,-7.834346592E-2,-2.981785834E-1,1.863138936E-2
1.601100861E0,9.010262787E-3,-3.366630971E-1,4.612032697E-2
1.611101094E0,7.498370856E-2,-2.761874497E-1,5.406157300E-2
1.621101094E0,1.177442744E-1,-1.576795876E-1,4.306599870E-2
1.631101094E0,1.342376322E-1,-2.519819187E-3,2.535090782E-2
1.641101094E0,1.348485053E-1,1.117119789E-1,3.054326226E-4
1.651101094E0,1.495092660E-1,1.789071560E-1,-1.496619824E-2
1.661100860E0,1.446223408E-1,2.106721550E-1,-2.596177347E-2
1.671100860E0,1.049161032E-1,1.990657151E-1,-3.329215571E-2
1.681100860E0,5.421429127E-2,1.624137908E-1,-3.023782931E-2
1.691100860E0,5.345070735E-3,1.245401502E-1,-1.679879427E-2
1.701100860E0,-4.413501546E-2,8.361218125E-2,-8.857546374E-3
1.711100860E0,-7.040221989E-2,5.795583874E-2,-2.138028387E-3
1.721100860E0,-7.712173462E-2,3.657555580E-2,-5.803219974E-3
1.731100860E0,-7.590000331E-2,4.810563754E-3,-1.435533352E-2
1.741100860E0,-6.123924255E-2,-1.107193250E-2,-2.168571576E-2
1.751100860E0,-3.680463135E-2,-3.000875562E-2,-2.107485011E-2
1.761100860E0,-1.786780916E-2,-7.276932150E-2,-1.557706390E-2
1.771100860E0,-7.483099122E-3,-1.130864322E-1,-1.191187184E-2
1.781100860E0,-1.527163113E-4,-1.369101703E-1,-1.496619824E-2
1.791100860E0,2.794708498E-2,-1.399645060E-1,-1.007927675E-2
1.801100860E0,6.032294407E-2,-1.100321040E-1,-7.024950348E-3
1.811100860E0,7.376197726E-2,-8.315403014E-2,-1.313360315E-2
1.821100860E0,8.048149943E-2,-3.550654277E-2,-2.657263726E-2
1.831100860E0,8.781187981E-2,2.008219436E-2,-3.329215571E-2
1.841100860E0,9.269879758E-2,6.039930135E-2,-3.268129006E-2
1.851100860E0,8.292495459E-2,8.300131559E-2,-3.695734590E-2
1.861101093E0,6.582073122E-2,8.972083032E-2,-4.489859566E-2
1.871101093E0,4.321871698E-2,8.666650951E-2,-4.489859566E-2
1.881101093E0,2.000583708E-2,6.711881608E-2,-3.390302137E-2
1.891101093E0,1.267545391E-2,1.824959926E-2,-1.863138936E-2
1.901101093E0,-8.093964309E-3,5.345070967E-4,-9.468411095E-3
1.911100859E0,-3.802636266E-2,-1.534798928E-2,-9.162978968E-4
1.921100859E0,-6.856962293E-2,-3.795000166E-2,2.748893574E-3
1.931100859E0,-1.033889428E-1,-8.009970188E-2,-9.468411095E-3
1.941100859E0,-9.850201756E-2,-8.254316449E-2,-1.679879427E-2
1.951100859E0,-8.567385375E-2,-1.008691266E-1,-2.229658142E-2
1.961100859E0,-5.818491429E-2,-1.387427747E-1,-2.718350291E-2
1.971101092E0,-1.298088674E-2,-1.527926624E-1,-1.007927675E-2
1.981101092E0,3.222314268E-2,-1.204168126E-1,-5.192354787E-3
1.991101092E0,6.704246253E-2,-4.283692688E-2,-5.803219974E-3
2.001101092E0,7.987063378E-2,3.168863431E-2,-2.107485011E-2
2.011101092E0,8.781187981E-2,5.184718594E-2,-2.962696366E-2
2.021101092E0,7.742717117E-2,4.940372705E-2,-3.207042441E-2
2.031101092E0,5.726861581E-2,5.062545836E-2,-3.390302137E-2
2.041101092E0,3.405573592E-2,3.596469015E-2,-3.451388702E-2
2.051101092E0,4.734205548E-3,2.367102774E-3,-3.573561832E-2
2.061101092E0,-2.397646010E-2,-2.756529488E-2,-3.084869497E-2
2.071101092E0,-4.657847434E-2,-3.550654277E-2,-2.840523422E-2
2.081101325E0,-4.780020565E-2,-1.656972058E-2,-2.779436857E-2
2.091101325E0,-3.619376570E-2,2.069306001E-2,-3.207042441E-2
2.101101325E0,-1.359175146E-2,4.940372705E-2,-3.817907721E-2
2.111101558E0,1.084285788E-2,7.567093521E-2,-4.245513305E-2
2.121101558E0,2.794708498E-2,7.444920391E-2,-4.734205827E-2
2.131101558E0,3.100141138E-2,5.367978290E-2,-5.283984542E-2
2.141101558E0,2.122756653E-2,1.030835137E-2,-5.100724846E-2
2.151101558E0,1.069014193E-3,-4.344778880E-2,-4.001167417E-2
2.161101324E0,-2.580905706E-2,-8.865182102E-2,-2.779436857E-2
2.171101324E0,-3.619376570E-2,-1.118647009E-1,-2.229658142E-2
2.181101324E0,-3.008511290E-2,-1.057560444E-1,-1.863138936E-2
2.191101590E0,-2.031126991E-2,-9.292787313E-2,-2.107485011E-2
2.201101590E0,-8.704829961E-3,-6.116288155E-2,-2.229658142E-2
2.211101590E0,5.345070735E-3,-1.046106778E-2,-1.985312067E-2
2.221101590E0,1.511891466E-2,1.275181212E-2,-2.351831272E-2
2.231101590E0,3.344487399E-2,3.168863431E-2,-3.084869497E-2
