"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.098299500E0,-2.289888859E0,-1.212731227E-1,-1.443357706E0
2.108274500E0,-2.240446329E0,-9.198359251E-1,-1.706976175E0
2.118250500E0,-2.266060591E0,-1.645335317E0,-1.797937155E0
2.128225500E0,-2.284676552E0,-2.179996252E0,-1.772909522E0
2.138201500E0,-2.121706963E0,-2.492073536E0,-1.725756168E0
2.148176500E0,-1.915434837E0,-2.345777035E0,-1.652613044E0
2.158151500E0,-1.694354177E0,-2.081985235E0,-1.472073436E0
2.168127500E0,-1.419778228E0,-1.935047507E0,-1.194844127E0
2.178102500E0,-1.122512698E0,-1.900050640E0,-8.439077139E-1
2.188078500E0,-8.658840060E-1,-1.972991705E0,-4.275596142E-1
2.198053500E0,-7.303783894E-1,-1.948906302E0,-1.869520694E-1
2.208029500E0,-8.136075735E-1,-1.983035445E0,-1.951883435E-1
2.218004500E0,-1.070053220E0,-2.147339344E0,-2.136429846E-1
2.227979500E0,-1.346241593E0,-2.241501808E0,-1.144435257E-1
2.237955500E0,-1.435992837E0,-2.194418430E0,4.679384083E-2
2.247930500E0,-1.266661406E0,-2.100027561E0,2.119401395E-1
2.257906500E0,-9.900990725E-1,-1.805148005E0,3.035243750E-1
2.267881500E0,-8.190919161E-1,-1.280999064E0,3.359278738E-1
2.277857500E0,-8.058956861E-1,-8.570762277E-1,3.738715351E-1
2.287832500E0,-8.394667506E-1,-5.971425772E-1,3.875708580E-1
2.297807500E0,-8.415538669E-1,-3.615441918E-1,3.861929178E-1
2.307783500E0,-8.313531280E-1,-1.390573382E-1,4.387373626E-1
2.317758500E0,-7.632371783E-1,-6.944283843E-2,4.843668938E-1
2.327734500E0,-5.444656014E-1,-3.693341017E-1,4.530467093E-1
2.337709500E0,-1.966562420E-1,-9.557307363E-1,3.731489480E-1
2.347684500E0,1.516666114E-1,-1.430345297E0,2.202008665E-1
2.357660500E0,3.102983534E-1,-1.581580639E0,1.768104360E-2
2.367635500E0,2.220808566E-1,-1.293272018E0,-1.308920979E-1
2.377611500E0,8.376080543E-2,-7.964037657E-1,-2.421070337E-1
2.387586500E0,4.362652078E-2,-3.504278064E-1,-3.444772363E-1
2.397561500E0,1.968230009E-1,9.594567865E-2,-3.885493577E-1
2.407537500E0,6.311550736E-1,5.205672979E-1,-3.964306414E-1
2.417512500E0,1.199866414E0,8.333086967E-1,-4.223112464E-1
2.427488500E0,1.793563247E0,9.777807593E-1,-4.550982416E-1
