,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,bar_pressure,labelcycling,labelmetro,labeltram,labelwalking,labelbus,person,session
2026-06-14 11:55:19.554542991,-0.4423146351820652,-0.06646001314761182,-0.17997971429939552,0.005502413667043071,0.008410565860677354,-0.004841687435073352,1017.4394226000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:19.804542991,-0.41091351150262373,-0.06693686768917873,-0.14796399327598062,0.008041241137539588,0.006521525859120454,0.0030964941534551566,1017.4404144,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:20.054542991,-0.37435947605387715,-0.060877318155492806,-0.14829488406642585,0.003160906197618981,0.004558046939208104,-0.0039006817868384325,1017.4414062000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:20.304542991,-0.3335221719099164,-0.06611915796180483,-0.1458623087976334,-0.00024315030081352744,-0.0024899657627531647,-0.0008764349730212133,1017.442398,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:20.554542991,-0.33446279760979586,-0.05734488178110636,-0.13925983783279886,0.007350696098260609,0.006209497478521127,0.007034432495868293,1017.4497605,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:20.804542991,-0.34930039296190646,-0.05696254302198385,-0.12668120784378914,-0.0007177685125006719,-0.0022491955877243872,-0.003697298154448006,1017.457123,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:21.054542991,-0.32541131286264985,-0.07110188109083537,-0.12989450246406428,-0.0006130616436948485,-0.021366228859430316,0.013644929316615389,1017.4644855,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:21.304542991,-0.28349290938825894,-0.056979477442075634,-0.15276672003297598,0.00455084052260769,-0.004941967172159904,0.006982245031466765,1017.471848,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:21.554542991,-0.24132519603093064,-0.02410634035897043,-0.06952268680299668,-0.0062967554187316685,-0.006877887488304445,-0.009822811634016571,1017.4798205,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:21.804542991,0.11661438645508246,-0.01373700487809373,0.13101909417624685,-0.03343322100479957,0.08825711182121475,-0.012444836349900863,1017.487793,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:22.054542991,0.7540099609212055,-0.0014523573599978898,0.3273988335712267,-0.05998229643635876,0.34292403558939305,-0.12419203013627082,1017.4957655000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:22.304542991,0.8705736505861847,0.05156945660223105,0.5335280952734511,0.0016232703186707506,0.3112857226085472,-0.14142194917033482,1017.503738,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:22.554542991,0.6284989619155031,0.10537278969240373,0.5785185429309827,0.02285706072134643,-0.038238257218517986,0.0431161887134021,1017.5110432500001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:22.804542991,0.7322714210385799,0.07106313798883356,0.3495205965317955,-0.0714924115856738,-0.025054506553199737,0.09683224573757031,1017.5183485,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:23.054542991,0.5722663723950364,-0.03969568574100542,0.360755971769006,0.034800192076987084,0.3173872181223511,0.08802352202745653,1017.52565375,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:23.304542991,0.09363920009839366,-0.04056797619602352,0.6055998147632776,0.1490060326243684,0.27693237653042524,0.10254552803899253,1017.532959,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:23.554542991,0.27616105197175983,0.08128467672188687,0.4377944131959303,-0.08288536912468587,-0.09619510851963804,-0.05771536335328931,1017.5381012,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:23.804542991,0.6472279923041753,0.07280389713638215,0.20491593933014046,-0.1884665180555014,-0.20007208937983897,-0.11925447847593283,1017.5432434,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:24.054542991,0.4919810925057967,-0.028749143867763286,0.3732958417030689,-0.023666933465217133,-0.04983546812540643,0.015512686667300784,1017.5483856,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:24.304542991,0.4196022814608855,-0.012368262924216469,0.4626562410261241,0.005490079641638789,-0.0274147386159914,0.019633525652048442,1017.5535278,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:24.554542991,0.5834572679983885,0.023092073914632978,0.37799734893647774,-0.001068968902478411,-0.07038478044503287,-0.016938044548040074,1017.55867,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:24.804542991,0.5498980055967835,0.0067762805934739375,0.38638216236781403,0.045495460367819394,-0.02014263701072574,0.010000740390153579,1017.564926,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:25.054542991,0.46229011241672163,0.024055191979994155,0.38824546768276835,0.020871697061164353,0.011847269849345398,-0.009678700792289281,1017.571182,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:25.304542991,0.471922745148122,0.033953993231575226,0.38626926557202557,0.013513341452988038,0.016894761921739925,-0.014511821617741791,1017.577438,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:25.554542991,0.43655160826491196,0.02076477793442174,0.37608458061316835,0.012890408999638288,0.03127908466257213,-0.00219658719306671,1017.583694,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:25.804542991,0.3918861525566756,0.028293923988205617,0.302481471378351,-0.009914136265197767,0.006692361932163436,-0.008641152167386564,1017.583694,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:26.054542991,0.3951531845486185,0.02563951717822709,0.2993542075033527,0.003199057721691384,-0.0021747283622167604,0.0017957135755820868,1017.583694,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:26.304542991,0.3683158380460246,0.015127354029180903,0.3111367406838269,0.0014906576977069819,0.00835067244986953,0.0004154521023273168,1017.583694,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:26.554542991,0.3286673430808078,0.018331258483770194,0.24804157601162174,-0.004662597546592979,-0.009497344559347653,-0.0022977124651900964,1017.583694,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:26.804542991,0.32276697941373866,0.01572346790001751,0.22806491174718077,0.009142121202626741,-0.005632273099793787,0.005488811622899475,1017.5829120000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:27.054542991,0.3090106969293273,0.014335195883496472,0.24452063545009287,0.003759503254838907,0.010240515459457955,-0.00259730039506678,1017.58213,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:27.304542991,0.2957019175734048,0.020491909712993826,0.2368110395400766,0.0010578562736544537,0.004607122262013718,-0.0009541209901065236,1017.5813479999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:27.554542991,0.29612682470524415,0.01837222161248433,0.22808061375448488,0.001291735875101386,-0.004279411490136679,0.007227611558641723,1017.580566,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:27.804542991,0.27823837516632954,0.015087517686556308,0.21042870850538323,-0.004324891179121837,-0.016602164512198543,0.006346827830829002,1017.5793912,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:28.054542991,0.25063170007706564,0.015332188626746377,0.18687017912016737,-0.0006901114376514961,-0.010934027379253553,0.008920474022093743,1017.5782164,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:28.304542991,0.2199021665035301,0.010641113648290058,0.17530558167583934,-0.0026105281897128886,-0.0002261886334309255,0.006798274643966537,1017.5770416,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:28.554542991,0.2082753892600501,0.009345039342104625,0.16764189657335557,-0.0028191165496296595,-0.009277588655249126,0.0017698153494489094,1017.5758668,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:28.804542991,0.2154064482776482,0.010291659962605197,0.1497790769831224,0.0008566205419826699,0.001630543100951641,-0.001202429024598864,1017.574692,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:29.054542991,0.18651357832297052,0.0035643869340172382,0.12749700443286852,-0.002190956660295163,0.012728057869285998,-0.003001035048637744,1017.57385275,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:29.304542991,0.16527991130073222,0.002812927164532668,0.12787256439492725,-0.00026840859976487403,0.0026926269742809958,0.0010615587020517095,1017.5730135,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:29.554542991,0.16809466618407629,0.006688917790117925,0.1302869807609256,-0.00019558817766430074,0.0028283142109519757,0.0015536307121927842,1017.57217425,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:29.804542991,0.14859556225782722,0.002410730997717518,0.10853409539652037,-0.0006685684790636191,-0.005435645759928717,-0.000272127467495805,1017.571335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:30.054542991,0.15625396054174145,0.002097407946609309,0.09983293832909265,0.004214716434117438,-0.006582273288918833,0.0007523273508065678,1017.57047675,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:30.304542991,0.15313570060371445,0.0018300064072462343,0.10718333192053331,0.002652204494978619,0.005986955506822041,0.00019245713462544666,1017.5696184999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:30.554542991,0.110435718298091,-0.0017750819320856007,0.1002727428542998,0.002919951304546998,-0.013069417137215053,0.0023975057307364877,1017.56876025,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:30.804542991,0.12216466985839189,0.0051122850305661185,0.09401853905680607,0.003994690457075634,-0.014332976046740659,0.0008607228319237722,1017.567902,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:31.054542991,0.12239888675154494,0.0032263069609000526,0.09490060838106604,-0.0033914742934947092,0.01088222244416143,-0.005706433909578494,1017.5673984,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:31.304542991,0.09265003015853536,-0.0029173228941136433,0.09518908818603013,-0.012805238180222582,0.01238213220925418,-0.0065868157101788664,1017.5668948,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:31.554542991,0.11694560298894877,0.011593368814176512,0.11198578057626983,-0.029616982202015765,0.036773093764872096,-0.013244879246115858,1017.5663912,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:31.804542991,0.10009685656404198,0.01171121759799795,0.1138465174877649,-0.04525910903575818,0.048842279991156715,-0.029392102053865582,1017.5658876,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:32.054542991,0.07905323252262209,-0.005153137416846718,0.04278123253729052,-0.03778242785976836,-0.006601691248063734,-0.035298407421742145,1017.565384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:32.304542991,0.14052298944088232,-0.006592298026148751,-0.015228717404225503,-0.01737683023103349,-0.02701853192891669,-0.02265603065556462,1017.565384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:32.554542991,0.12043715965033878,-0.014027014310522336,0.04256810857181403,-0.006454234614562654,-0.0028023800743844545,-0.003336652079471318,1017.565384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:32.804542991,0.06191912234698169,-0.01699855915451208,0.07285349717776969,0.0010737738684145372,-0.019136545262536178,0.005499768328093411,1017.565384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:33.054542991,0.12861277407084967,0.0037719239675207423,0.010582688034261725,0.018479587043053896,-0.030335486531546288,0.004700215121425585,1017.565384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:33.304542991,0.16230473795270087,0.008609644436427163,0.06388956714029967,0.01835868049438071,0.010311570333586626,0.004044259409084117,1017.56568925,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:33.554542991,0.08466295974617932,-0.002073180398064743,0.14424822532965803,-0.0063687499991253605,0.03380140644595198,-0.0004188775696741676,1017.5659945,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:33.804542991,0.059580137672759756,-0.0063299968766212114,0.038497088951483814,-0.007646634245764533,0.01176853986541096,-0.00554027091460178,1017.56629975,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:34.054542991,0.08991715234454019,-0.005120674779990086,0.0016737025457783878,0.00682290824844163,0.0041140173003670075,-0.0014384939601466457,1017.566605,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:34.304542991,0.08851893035828301,0.006329150893591091,0.09655520863171643,0.002976130937919053,0.0034147334600210127,0.0011341811066556795,1017.5668909999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:34.554542991,0.10383074664287546,0.006608267824304284,0.04742593803087556,-0.0012147082230859665,0.001277265801880731,-0.0041095377822482695,1017.567177,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:34.804542991,0.1328645734520766,-0.0016192200858746763,0.030809951868653214,-0.012245779152587156,0.05500476377497147,0.0014644350281579083,1017.5674630000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:35.054542991,0.09258262959973698,0.0007977699777918516,0.1416397771346133,-0.032447778330158036,0.06512042456332226,0.016847773463730162,1017.567749,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:35.304542991,0.04662336391964708,-0.009150773334490828,0.07862565676559924,-0.026340127207834622,-0.01548839139305837,0.013275436620031757,1017.5679932,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:35.554542991,0.0721975640255883,-0.009416660798391258,-0.019542785454373615,-0.014779452526987714,0.0008482930947080881,-0.009656800543290114,1017.5682374,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:35.804542991,0.09641040887148393,0.0035279802192725055,0.05211950923921038,-0.02176146331159676,0.0659470133677193,-0.021337319459047658,1017.5684816,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:36.054542991,0.08169899248386295,-0.01255370204030769,0.06683754664802327,-0.015630314570569702,0.025392776121899805,-0.009788810337422477,1017.5687258,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:36.304542991,0.06928486754473932,-0.012022168387365816,0.022796435953361612,0.0014799212973625896,-0.007238513926708621,0.007078141428925534,1017.56897,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:36.554542991,0.07731943804196366,0.004607447909982,0.06344387495926265,0.005051870076091972,-0.01943537805196887,0.01341523573438232,1017.56933225,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:36.804542991,0.09483213207513408,-0.010681325903362689,0.06412467114905195,0.0035576955348779076,-0.057067100563674554,0.01227264340957286,1017.5696945,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:37.054542991,0.0950597258076505,-0.004472591777892535,0.021182579716303936,0.0003220512979236158,-0.008270647234688887,0.004109310517495399,1017.57005675,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:37.304542991,0.08204223831315699,0.004903201831587868,0.058950519032339506,-0.006002241058358115,0.0501150408456896,-0.00572005825445051,1017.570419,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:37.554542991,0.07231797412067657,-0.021171970922978275,0.07759919053388373,-0.0012951169914264757,-0.0037535585199517966,0.001012278775740739,1017.570419,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:37.804542991,0.07203583593525785,-0.01266548295142808,0.02125970640428597,0.010202213981122315,-0.04347244071136323,0.010212383601020628,1017.570419,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:38.054542991,0.08430045446088615,0.004680587555607754,0.027598958690294124,0.010049398182349916,-0.0026552585251899356,0.004502515644841739,1017.570419,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:38.304542991,0.06975455235656042,-0.006642654663078007,0.0727997046189861,0.0022779182527920038,0.013010506978108603,0.00452189758019421,1017.570419,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:38.554542991,0.053060249138939995,-0.0024369467089270496,0.056869836620097036,0.0016726180724072291,-0.03401032739224391,0.008089422316426668,1017.569946,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:38.804542991,0.08158311988335049,-0.010366035327061433,0.03070135679233511,0.007817669261991341,-0.05753439232794326,0.00436969379962871,1017.569473,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:39.054542991,0.07151872212746259,-0.01578115487149361,0.00976321312648878,0.013924397195532755,-0.04302620786670762,0.0127888573192579,1017.569,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:39.304542991,0.03243138319076751,0.011920483060658292,0.020990615971784404,0.017598011529571647,-0.060677956451261804,0.02293850737157655,1017.568527,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:39.554542991,0.061043304802550526,0.0032349726854370865,0.07646077776293131,0.009143090688812989,-0.05905851296754917,0.01267345009657171,1017.568054,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:39.804542991,0.0955083734223447,-0.015307912794856772,0.041863628522038746,-0.005984024045409504,-0.011843019109082045,0.0006871859388174833,1017.56769175,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:40.054542991,0.0780361146300974,0.0028478176612162284,0.0025223559122814236,-0.005422727347713898,-0.0006412822298650172,0.0009188907007085682,1017.5673294999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:40.304542991,0.04725814658178147,-0.002405440794745681,0.06107067316519888,-0.0048636034590063175,-0.002909613937739784,0.0022445557853300884,1017.56696725,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:40.554542991,0.036993561070537515,-0.016348546838012595,0.027414279434095717,-0.005729284551348063,-0.003011589824997654,0.0026274422285222803,1017.566605,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:40.804542991,0.05397310777351297,-0.007200399917951374,-0.021034067604453435,0.015058026974697339,-0.020296020390132896,0.006107006407029978,1017.5655557499999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:41.054542991,0.08090878909716841,-0.006637705334653437,0.04269166535202706,0.016359781250144808,-0.006442513820424288,0.000998041087317264,1017.5645065,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:41.304542991,0.0698478113364324,-0.007188213177269721,0.045740540254672904,0.00027745387678495496,0.015504830643643207,-0.009478366409957063,1017.56345725,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:41.554542991,-0.011353247529789778,-0.008759450973228921,0.025793559100419552,0.012771997790223524,-0.010411078800749738,-0.002690157262555805,1017.562408,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:41.804542991,0.025022800520527827,-0.006896346852256145,0.033363313337260024,0.011123883994303566,-0.04258481849834358,0.004642020372422649,1017.562408,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:42.054542991,0.1559789534864949,0.016938995695429938,0.028423233284719525,-0.008370368192660405,0.007112381308697059,-0.002445363287321227,1017.562408,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:42.304542991,0.029056613834437802,0.0020359380472669882,0.07336771720354167,-0.012631250420176909,0.04236014164802587,9.286053895378208e-05,1017.562408,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:42.554542991,-0.0405537572770211,-0.03885973072195752,0.028873101232346987,-0.0115261388277742,-0.050493445863261294,0.0014114838151676394,1017.562408,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:42.804542991,0.13643062257757732,-0.012751243921692357,-0.04715050938097392,0.005137164414626109,-0.024466703274581347,-0.012444981574480004,1017.5635372,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:43.054542991,0.054306045149431374,0.00970237050587569,0.012522364047922795,0.007316949265493142,0.062174905117767416,-0.010036529704119466,1017.5646664,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:43.304542991,0.009018679247217186,-0.011443727971939788,0.019442212575521176,0.008470968336725037,-0.054455381342902315,0.011914483327648334,1017.5657956,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:43.554542991,0.10973963627788345,0.010357241418608987,0.03446102234597244,0.02344679587753729,-0.022114417866916584,0.014973376407957555,1017.5669247999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:43.804542991,-0.037092986009919,0.003091523407685659,0.06876648273841869,-0.01669969754443688,0.07702388597314207,0.0003233055304440311,1017.568054,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:44.054542991,0.07856128834362543,-0.024314638323621792,0.015221184675572784,-0.01902441835084873,-0.07847025457334778,0.010530433036615319,1017.572441,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:44.304542991,0.1362822804206656,0.014568759156639695,0.07322824685834614,0.0062874534913321825,-0.055026866866015225,0.01578520432553588,1017.576828,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:44.554542991,-0.13924452156480457,-0.06686101992523136,-0.010653075143955798,0.009063260368714278,-0.03067172809232673,-0.007334399328474005,1017.5812149999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:44.804542991,0.4903911983533529,-0.09418604375961494,0.031752222812483584,0.16354910781903284,-0.2343312642230039,0.00803542323623269,1017.585602,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:45.054542991,1.3552034958865773,0.2212822903805841,0.7699376763577014,0.12367937307851777,-0.08724916602121038,0.0026151820180298256,1017.58605975,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:45.304542991,1.1644446278864335,0.2753141835509607,0.9458448857703188,-0.18872132755333135,0.15959848190166714,-0.025693718758885715,1017.5865175,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:45.554542991,0.7428142884879088,-0.06963600882895932,0.29190076446049407,-0.00693005677124961,0.19532430618736557,0.09868427125126131,1017.58697525,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:45.804542991,0.35459753279012296,-0.02585565336777568,0.33704209946319963,0.24358040264959702,0.22352552640411222,0.17537409407637192,1017.587433,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:46.054542991,0.06672319781912127,0.16398451572131995,0.477422786277524,-0.13190060157144093,0.012033326923095054,-0.024053434362781817,1017.5904085,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:46.304542991,0.45217380988479605,-0.023548628276454285,0.05357224038447256,-0.27078643508406053,-0.07250632034891698,-0.16764070336428716,1017.593384,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:46.554542991,0.6876254336211316,-0.09800554719485031,0.14474196954438562,0.0030691177124166145,0.1682829653380428,-0.10708824586852624,1017.5963595000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:46.804542991,0.3540285667695596,0.022530258052293913,0.3491235543983473,0.009654407593146553,0.08522226207341206,-0.049184850686971954,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:47.054542991,0.16811897608640014,0.002964700304234652,0.05881830226906586,-0.005041018178655426,-0.06427096784644643,0.012846335257125582,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:47.304542991,0.04463044679189263,-0.01904274104212574,-0.09498350338588893,0.08832240428477581,-0.052840910237737286,0.07102091205933131,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:47.554542991,-0.15758209047601765,-0.014734480792955768,-0.13102281862277787,0.07025071621180706,-0.11649512875624796,0.039668649709786855,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:47.804542991,0.03736243789349106,-0.004794650954349827,0.05566452566451382,0.06063903510253358,0.09806763333828744,-0.022503723098527363,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:48.054542991,0.5480954781117942,0.07793319069143374,0.5685765830355858,0.022729649090195227,0.25907863161634936,-0.04773233649282517,1017.599335,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:48.304542991,0.6607142474411789,0.07475360982825273,0.6019284073401141,-0.039806339200912755,-0.012161986685247237,-0.011399878773085459,1017.5984765000001,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:48.554542991,0.3488338119198727,0.011534146885324295,0.3060684196802454,-0.023308565867549973,-0.08126071660458638,0.02601338724784038,1017.597618,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:48.804542991,0.230192684302488,0.01774304958306832,0.2629101632465962,-0.01906628080040948,0.015020994392182388,0.006758014919456682,1017.5967595,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:49.054542991,0.24449679148546338,0.010611007737197845,0.1627933870360464,-0.009924187433921304,-0.040491157728299275,-0.00034346784084169805,1017.595901,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:49.304542991,0.13930347339542518,-0.006510691726496565,0.048406009811478155,0.009832553328795415,-0.01431761534502903,0.009462772603140619,1017.59063675,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:49.554542991,0.06466515010317499,-0.005623255155004173,0.030728458853963827,0.0046932238575709325,-0.008183193602968642,0.00650220103147795,1017.5853725,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:49.804542991,0.012933857103836075,-0.010441262373850122,-0.04471126589848267,0.01806831521181118,-0.03180525950118426,0.0036811481652848986,1017.58010825,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:50.054542991,-0.013681372265975935,0.00025324375055297253,-0.0018986846317630948,-0.003959969951968376,0.04070547443885303,-0.010800732802944857,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:50.304542991,-0.1700281604533051,-0.0233198597085304,-0.13098703531885006,-0.0038514230487742807,-0.023170851378172597,0.013721173472385023,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:50.554542991,-0.5233896115727633,-0.06732738967041214,-0.4917837440935668,0.06275128436408092,-0.11209592635623715,0.05152678316574388,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:50.804542991,-0.5453500148799629,-0.05390581961079101,-0.41279022031463003,0.04393599326665133,-0.01953709115302005,0.004793484596905687,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:51.054542991,-0.3212975811310342,-0.03596029277908831,-0.20075621689350115,-0.011244267848035824,0.04676519944700818,-0.04673759936736983,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:51.304542991,-0.25210363895306354,-0.03730276334674833,-0.2837567927724815,-0.016767884868551356,0.06583304281317522,-0.052427710088801385,1017.574844,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:51.554542991,-0.053861115294866244,-0.023851986519859526,-0.16928203737311148,-0.030749417311171777,0.12237967490931569,-0.05314735582014266,1017.580013,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:51.804542991,0.051607560447799565,-0.021281118367340437,-0.0074499718108462605,-0.012490530623259253,0.08304911553669746,-0.014037623064795633,1017.585182,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:52.054542991,-0.186768220973295,-0.024554452219036977,-0.13269731367564266,0.012747069768815861,-0.009161894270693563,0.020031775269718964,1017.5903509999999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:52.304542991,-0.0787090947179872,-0.009310833490187327,-0.08975671892743704,-0.007655851713535715,0.038396601230663054,-0.00790829685647531,1017.59552,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:52.554542991,0.3811195934460331,0.015697443262783793,0.2648948748117187,0.00024081235459173672,0.1360010041703277,-0.032594114731303234,1017.5999832499999,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:52.804542991,0.5572875517119182,0.05561822376940655,0.6022502912461289,0.010716556018839049,0.07404783471853736,-0.026777652601698135,1017.6044465,0,0,1,0,0,giray,giray_tram_s2
2026-06-14 11:55:53.054542991,0.6087430281592325,0.09598846266273668,0.6931851011302314,-0.019787623295327326,-0.05579722312422002,-0.0025915185116556364,1017.6089097500001,0,0,1,0,0,giray,giray_tram_s2
