"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.499106417E0,-9.013339281E-1,-2.958823740E-1,-7.870298624E-1
2.509142417E0,-1.051878929E0,-4.086115956E-1,-8.332519531E-1
2.519178417E0,-1.180640221E0,-5.220524669E-1,-8.753878474E-1
2.529214417E0,-1.296909809E0,-6.325203776E-1,-9.222917557E-1
2.539250417E0,-1.403195381E0,-7.562459111E-1,-9.744369984E-1
2.549286417E0,-1.498750448E0,-8.628626466E-1,-1.027967095E0
2.559322417E0,-1.565341711E0,-8.962778449E-1,-1.070467114E0
2.569357417E0,-1.583361387E0,-8.133664727E-1,-1.079518318E0
2.579393417E0,-1.547587872E0,-6.036048532E-1,-1.055136561E0
2.589429417E0,-1.460343480E0,-2.823583484E-1,-9.844911695E-1
2.599465417E0,-1.337098122E0,6.080123037E-2,-8.703145385E-1
2.609501417E0,-1.215976477E0,3.083050251E-1,-7.224110961E-1
2.619537417E0,-1.118344545E0,3.702560365E-1,-5.658665895E-1
2.629573417E0,-1.052311659E0,2.588978410E-1,-4.408905804E-1
2.639609417E0,-1.013393164E0,1.819305681E-2,-3.526581526E-1
2.649644417E0,-9.824571013E-1,-2.841913104E-1,-3.201233745E-1
2.659680417E0,-9.350478649E-1,-5.485863090E-1,-3.710928559E-1
2.669716417E0,-8.743618727E-1,-7.003231049E-1,-5.046115518E-1
2.679752417E0,-7.952779531E-1,-6.819698811E-1,-6.474784613E-1
2.689788417E0,-6.706622839E-1,-4.616052806E-1,-7.355809212E-1
2.699824417E0,-4.851364791E-1,-9.294266254E-2,-7.206685543E-1
2.709860417E0,-2.478115559E-1,3.101177216E-1,-5.765206814E-1
2.719896417E0,2.377155237E-2,6.813050508E-1,-3.208900392E-1
2.729931417E0,2.944059670E-1,9.434003234E-1,1.312415954E-2
2.739967417E0,5.372553468E-1,1.041995406E0,3.570329547E-1
2.750003417E0,7.521172762E-1,9.562974572E-1,6.599957347E-1
2.760039417E0,9.313817620E-1,6.791808605E-1,8.752046227E-1
2.770075417E0,1.073412180E0,3.168793619E-1,9.415884614E-1
2.780111417E0,1.174136877E0,-4.836004227E-3,8.594044447E-1
2.790147417E0,1.234645844E0,-1.803513616E-1,6.506735682E-1
2.800183417E0,1.258631706E0,-2.242972255E-1,3.433590233E-1
2.810218417E0,1.236237288E0,-1.840893477E-1,-6.324276328E-4
2.820254417E0,1.179428577E0,-3.770773858E-2,-3.169828355E-1
2.830290417E0,1.090034008E0,1.465244293E-1,-5.732766986E-1
2.840326417E0,9.637652040E-1,3.193613589E-1,-7.500332594E-1
2.850362417E0,8.060663939E-1,4.706800580E-1,-8.480990529E-1
2.860398417E0,6.189002991E-1,6.011202931E-1,-8.771499991E-1
2.870434417E0,4.055254459E-1,6.718093753E-1,-8.455385566E-1
2.880469417E0,1.882233769E-1,6.534755826E-1,-7.640581727E-1
2.890505417E0,-1.175418776E-2,5.733035207E-1,-6.601509452E-1
2.900541417E0,-1.790843606E-1,4.709358513E-1,-5.649187565E-1
2.910577417E0,-3.048308492E-1,3.522161245E-1,-5.106278062E-1
2.920613417E0,-3.873590529E-1,2.298172563E-1,-5.022810102E-1
