"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.886917083E0,2.795080088E-2,-8.280607536E-2,-7.578307235E-1
1.896953083E0,-1.647565569E-1,-2.755683102E-1,-5.203975153E-1
1.906989083E0,-3.642574154E-1,-4.831697550E-1,-3.547330320E-1
1.917025083E0,-6.590816300E-1,-5.303377819E-1,-3.615988326E-1
1.927061083E0,-9.811206134E-1,-3.917454685E-1,-3.879767919E-1
1.937096083E0,-1.224272179E0,-1.302999383E-1,-3.603235549E-1
1.947132083E0,-1.294570622E0,1.300637108E-1,-3.044826454E-1
1.957168083E0,-1.136212892E0,3.843640897E-1,-2.013248974E-1
1.967204083E0,-7.885938752E-1,6.896928272E-1,6.341890097E-2
1.977240083E0,-3.407621700E-1,1.046164236E0,5.816155243E-1
1.987276083E0,3.022941057E-2,1.446262014E0,1.420026142E0
1.997312083E0,2.557819719E-1,1.738502782E0,2.354106563E0
2.007348083E0,4.050613693E-1,1.885478395E0,3.375148530E0
2.017384083E0,4.218783635E-1,1.903082753E0,4.324945682E0
2.027420083E0,3.069612436E-1,1.770814788E0,4.863202348E0
2.037455083E0,1.396003368E-1,1.437360213E0,4.764182090E0
2.047491083E0,-6.764736978E-2,1.047496963E0,4.237252066E0
2.057527083E0,-2.510272354E-1,9.565389919E-1,3.792176628E0
2.067563083E0,-4.524242911E-1,1.230306360E0,3.629767874E0
2.077599083E0,-5.898125897E-1,1.567123231E0,3.696198092E0
2.087635083E0,-5.938882818E-1,1.734682066E0,3.904152562E0
2.097671083E0,-5.054929626E-1,1.697438079E0,4.247756588E0
2.107707083E0,-4.566822336E-1,1.457534130E0,4.328785549E0
2.117743083E0,-5.105024184E-1,1.008957672E0,3.993519067E0
2.127778083E0,-6.584606557E-1,4.492928879E-1,3.304284369E0
2.137814083E0,-8.309359758E-1,-5.716691181E-2,2.301451802E0
2.147850083E0,-9.588902304E-1,-4.513815133E-1,1.238603413E0
2.157886083E0,-1.033947576E0,-7.622263679E-1,1.788218880E-1
2.167922083E0,-1.033869881E0,-8.909738705E-1,-6.615574872E-1
2.177958083E0,-8.882267024E-1,-8.149311233E-1,-1.156158841E0
2.187994083E0,-5.061904623E-1,-5.974740502E-1,-1.187885833E0
2.198030083E0,-1.281746216E-2,-2.641986917E-1,-8.846644324E-1
2.208066083E0,3.723057423E-1,1.485191314E-1,-3.232299882E-1
2.218102083E0,6.530393366E-1,4.561332531E-1,3.125278294E-1
2.228137083E0,8.134314586E-1,5.403900227E-1,9.116376382E-1
2.238173083E0,8.211465673E-1,3.080481313E-1,1.361390263E0
2.248209083E0,7.149487057E-1,-1.723029734E-1,1.588728839E0
2.258245083E0,5.687374704E-1,-7.453170973E-1,1.638043671E0
2.268281083E0,3.515233491E-1,-1.286497371E0,1.510400122E0
2.278317083E0,7.146876276E-2,-1.763037845E0,1.135457359E0
2.288353083E0,-1.873673013E-1,-2.149466002E0,5.994781834E-1
2.298389083E0,-4.468759413E-1,-2.426401830E0,-1.241656244E-1
2.308425083E0,-6.233459330E-1,-2.538947283E0,-9.445855290E-1
2.318460083E0,-7.412319401E-1,-2.553606545E0,-1.674768278E0
2.328496083E0,-7.901191945E-1,-2.471689977E0,-2.230114017E0
2.338532083E0,-7.509647036E-1,-2.343832128E0,-2.633988803E0
2.348568083E0,-6.554043891E-1,-2.260025448E0,-2.979310741E0
2.358604083E0,-4.970568922E-1,-2.167822751E0,-3.244027643E0
2.368640083E0,-2.923080846E-1,-2.046704111E0,-3.465914274E0
2.378676083E0,-1.122044870E-1,-1.909307114E0,-3.626148448E0
2.388712083E0,8.486378364E-2,-1.797270370E0,-3.762481543E0
